date	season	away_team_sbro	home_team_sbro	away_team	home_team	away_score	home_score	actual_total	open_total_line	close_total_line	close_total_odds
2021-04-21	2021	PIT	DET	Pittsburgh Pirates	Detroit Tigers	2	5	7	6.0	6.5	-110
2021-04-22	2021	ARI	CIN	Arizona Diamondbacks	Cincinnati Reds	14	11	25	8.5	8.5	-120
2021-04-22	2021	NYM	CUB	New York Mets	Chicago Cubs	3	4	7	9.5	9.5	-110
2021-04-22	2021	MIA	SFO	Miami Marlins	SFO	0	3	3	8.0	8.0	-110
2021-04-22	2021	SDG	LAD	San Diego Padres	Los Angeles Dodgers	3	2	5	7.5	7.5	-115
2021-04-22	2021	NYY	CLE	New York Yankees	Cleveland Guardians	6	3	9	8.5	8.0	-110
2021-04-22	2021	SEA	BOS	Seattle Mariners	Boston Red Sox	7	3	10	9.5	9.5	100
2021-04-22	2021	LAA	HOU	Los Angeles Angels	Houston Astros	2	8	10	9.0	9.0	-110
2021-04-22	2021	PIT	DET	Pittsburgh Pirates	Detroit Tigers	4	2	6	8.5	8.5	-105
2021-04-23	2021	MIL	CUB	Milwaukee Brewers	Chicago Cubs	2	15	17	10.0	9.0	-115
2021-04-23	2021	WAS	NYM	Washington Nationals	New York Mets	0	6	6	7.0	7.0	-105
2021-04-23	2021	ARI	ATL	Arizona Diamondbacks	Atlanta Braves	4	5	9	8.5	8.5	-120
2021-04-23	2021	CIN	STL	Cincinnati Reds	St. Louis Cardinals	4	5	9	8.0	8.0	-105
2021-04-23	2021	PHI	COL	Philadelphia Phillies	Colorado Rockies	4	5	9	10.5	10.5	-115
2021-04-23	2021	MIA	SFO	Miami Marlins	SFO	3	5	8	7.5	7.0	-115
2021-04-23	2021	SDG	LAD	San Diego Padres	Los Angeles Dodgers	6	1	7	7.0	6.5	-120
2021-04-23	2021	OAK	BAL	Athletics	Baltimore Orioles	3	1	4	9.0	9.0	-120
2021-04-23	2021	SEA	BOS	Seattle Mariners	Boston Red Sox	5	6	11	9.0	9.0	-120
2021-04-23	2021	NYY	CLE	New York Yankees	Cleveland Guardians	5	3	8	8.5	8.5	-105
2021-04-23	2021	KAN	DET	Kansas City Royals	Detroit Tigers	6	2	8	8.5	8.5	100
2021-04-23	2021	TOR	TAM	Toronto Blue Jays	Tampa Bay Rays	5	3	8	7.0	7.0	-110
2021-04-23	2021	LAA	HOU	Los Angeles Angels	Houston Astros	4	5	9	8.5	8.0	-110
2021-04-23	2021	TEX	CWS	Texas Rangers	Chicago White Sox	7	9	16	9.0	8.0	-110
2021-04-23	2021	PIT	MIN	Pittsburgh Pirates	Minnesota Twins	0	2	2	8.5	8.0	-105
2021-04-24	2021	CIN	STL	Cincinnati Reds	St. Louis Cardinals	0	2	2	8.5	8.5	-105
2021-04-24	2021	MIL	CUB	Milwaukee Brewers	Chicago Cubs	4	3	7	8.0	7.5	-115
2021-04-24	2021	WAS	NYM	Washington Nationals	New York Mets	7	1	8	8.0	8.0	-120
2021-04-24	2021	PHI	COL	Philadelphia Phillies	Colorado Rockies	7	5	12	10.0	10.0	-115
2021-04-24	2021	MIA	SFO	Miami Marlins	SFO	5	2	7	7.0	7.0	100
2021-04-24	2021	SDG	LAD	San Diego Padres	Los Angeles Dodgers	4	5	9	7.0	7.0	-105
2021-04-24	2021	SEA	BOS	Seattle Mariners	Boston Red Sox	8	2	10	9.0	9.0	-115
2021-04-24	2021	KAN	DET	Kansas City Royals	Detroit Tigers	2	1	3	7.5	8.0	-105
2021-04-24	2021	LAA	HOU	Los Angeles Angels	Houston Astros	2	16	18	9.0	8.5	-120
2021-04-24	2021	NYY	CLE	New York Yankees	Cleveland Guardians	2	1	3	6.5	6.5	100
2021-04-24	2021	TOR	TAM	Toronto Blue Jays	Tampa Bay Rays	3	5	8	8.5	8.5	-110
2021-04-24	2021	OAK	BAL	Athletics	Baltimore Orioles	7	2	9	10.0	9.0	-125
2021-04-24	2021	TEX	CWS	Texas Rangers	Chicago White Sox	1	2	3	8.0	7.5	-115
2021-04-24	2021	PIT	MIN	Pittsburgh Pirates	Minnesota Twins	6	2	8	8.0	8.0	-105
2021-04-25	2021	WAS	NYM	Washington Nationals	New York Mets	0	4	4	8.5	7.5	100
2021-04-25	2021	CIN	STL	Cincinnati Reds	St. Louis Cardinals	2	5	7	8.0	7.0	-105
2021-04-25	2021	MIL	CUB	Milwaukee Brewers	Chicago Cubs	6	0	6	6.5	6.5	-120
2021-04-25	2021	PHI	COL	Philadelphia Phillies	Colorado Rockies	2	12	14	10.5	11.5	-105
2021-04-25	2021	MIA	SFO	Miami Marlins	SFO	3	4	7	8.0	8.0	-115
2021-04-25	2021	SDG	LAD	San Diego Padres	Los Angeles Dodgers	8	7	15	7.5	7.0	-125
2021-04-25	2021	OAK	BAL	Athletics	Baltimore Orioles	1	8	9	8.0	8.0	-115
2021-04-25	2021	SEA	BOS	Seattle Mariners	Boston Red Sox	3	5	8	9.0	8.5	-105
2021-04-25	2021	NYY	CLE	New York Yankees	Cleveland Guardians	3	7	10	8.5	8.0	-105
2021-04-25	2021	KAN	DET	Kansas City Royals	Detroit Tigers	4	0	4	8.0	8.5	-110
2021-04-25	2021	TOR	TAM	Toronto Blue Jays	Tampa Bay Rays	1	0	1	7.5	7.5	-115
2021-04-25	2021	TEX	CWS	Texas Rangers	Chicago White Sox	4	8	12	7.5	7.5	-115
2021-04-25	2021	LAA	HOU	Los Angeles Angels	Houston Astros	4	2	6	8.0	8.0	-110
2021-04-25	2021	PIT	MIN	Pittsburgh Pirates	Minnesota Twins	6	2	8	8.0	8.5	-115
2021-04-25	2021	ARI	ATL	Arizona Diamondbacks	Atlanta Braves	5	0	5	7.0	6.5	-115
2021-04-25	2021	ARI	ATL	Arizona Diamondbacks	Atlanta Braves	7	0	7	7.0	6.5	-130
2021-04-26	2021	CUB	ATL	Chicago Cubs	Atlanta Braves	7	8	15	8.5	8.5	-115
2021-04-26	2021	MIA	MIL	Miami Marlins	Milwaukee Brewers	8	0	8	6.5	6.5	-110
2021-04-26	2021	PHI	STL	Philadelphia Phillies	St. Louis Cardinals	2	1	3	8.0	8.0	-115
2021-04-26	2021	COL	SFO	Colorado Rockies	SFO	0	12	12	7.5	7.5	-110
2021-04-26	2021	CIN	LAD	Cincinnati Reds	Los Angeles Dodgers	5	3	8	7.0	7.5	-110
2021-04-26	2021	KAN	DET	Kansas City Royals	Detroit Tigers	3	2	5	7.5	8.5	100
2021-04-26	2021	MIN	CLE	Minnesota Twins	Cleveland Guardians	3	5	8	8.0	7.0	-120
2021-04-26	2021	NYY	BAL	New York Yankees	Baltimore Orioles	2	4	6	9.0	9.0	-120
2021-04-26	2021	OAK	TAM	Athletics	Tampa Bay Rays	2	1	3	8.5	8.5	100
2021-04-26	2021	LAA	TEX	Los Angeles Angels	Texas Rangers	9	4	13	9.0	9.0	100
2021-04-26	2021	SEA	HOU	Seattle Mariners	Houston Astros	2	5	7	9.0	9.0	105
2021-04-27	2021	CUB	ATL	Chicago Cubs	Atlanta Braves	0	5	5	8.5	8.5	-110
2021-04-27	2021	MIA	MIL	Miami Marlins	Milwaukee Brewers	4	5	9	8.0	8.0	-110
2021-04-27	2021	PHI	STL	Philadelphia Phillies	St. Louis Cardinals	2	5	7	8.5	8.0	-120
2021-04-27	2021	SDG	ARI	San Diego Padres	Arizona Diamondbacks	1	5	6	9.0	9.5	100
2021-04-27	2021	COL	SFO	Colorado Rockies	SFO	7	5	12	8.0	7.5	-120
2021-04-27	2021	CIN	LAD	Cincinnati Reds	Los Angeles Dodgers	6	5	11	7.5	7.5	100
2021-04-27	2021	MIN	CLE	Minnesota Twins	Cleveland Guardians	4	7	11	8.5	7.5	-120
2021-04-27	2021	NYY	BAL	New York Yankees	Baltimore Orioles	5	1	6	10.0	9.0	-120
2021-04-27	2021	OAK	TAM	Athletics	Tampa Bay Rays	3	4	7	8.5	8.5	-105
2021-04-27	2021	LAA	TEX	Los Angeles Angels	Texas Rangers	1	6	7	9.0	9.0	-115
2021-04-27	2021	DET	CWS	Detroit Tigers	Chicago White Sox	5	2	7	8.0	7.5	-110
2021-04-27	2021	SEA	HOU	Seattle Mariners	Houston Astros	0	2	2	8.5	8.5	-120
2021-04-27	2021	KAN	PIT	Kansas City Royals	Pittsburgh Pirates	1	2	3	8.0	8.0	-105
2021-04-27	2021	WAS	TOR	Washington Nationals	Toronto Blue Jays	5	9	14	8.5	8.5	-110
2021-04-27	2021	BOS	NYM	Boston Red Sox	New York Mets	2	1	3	8.5	8.5	-120
2021-04-28	2021	MIA	MIL	Miami Marlins	Milwaukee Brewers	6	2	8	7.5	8.0	-110
2021-04-28	2021	CIN	LAD	Cincinnati Reds	Los Angeles Dodgers	0	8	8	7.5	7.5	-120
2021-04-28	2021	CUB	ATL	Chicago Cubs	Atlanta Braves	0	10	10	8.5	9.0	100
2021-04-28	2021	PHI	STL	Philadelphia Phillies	St. Louis Cardinals	5	3	8	8.5	8.5	-120
2021-04-28	2021	SDG	ARI	San Diego Padres	Arizona Diamondbacks	12	3	15	9.0	9.0	-110
2021-04-28	2021	COL	SFO	Colorado Rockies	SFO	3	7	10	7.0	7.0	-120
2021-04-28	2021	MIN	CLE	Minnesota Twins	Cleveland Guardians	10	2	12	9.5	8.5	-115
2021-04-28	2021	NYY	BAL	New York Yankees	Baltimore Orioles	7	0	7	9.5	10.0	-110
2021-04-28	2021	OAK	TAM	Athletics	Tampa Bay Rays	0	2	2	7.5	7.5	100
2021-04-28	2021	LAA	TEX	Los Angeles Angels	Texas Rangers	4	3	7	8.5	9.0	-105
2021-04-28	2021	SEA	HOU	Seattle Mariners	Houston Astros	5	7	12	8.5	8.5	-115
2021-04-28	2021	KAN	PIT	Kansas City Royals	Pittsburgh Pirates	9	6	15	8.0	8.0	-120
2021-04-28	2021	BOS	NYM	Boston Red Sox	New York Mets	1	0	1	7.0	7.0	100
2021-04-28	2021	WAS	TOR	Washington Nationals	Toronto Blue Jays	8	2	10	9.5	9.5	100
2021-04-29	2021	PHI	STL	Philadelphia Phillies	St. Louis Cardinals	3	4	7	7.0	7.0	-105
2021-04-29	2021	CUB	ATL	Chicago Cubs	Atlanta Braves	9	3	12	9.0	9.5	100
2021-04-29	2021	LAD	MIL	Los Angeles Dodgers	Milwaukee Brewers	1	2	3	7.5	7.5	100
2021-04-29	2021	COL	ARI	Colorado Rockies	Arizona Diamondbacks	3	5	8	9.0	9.0	-115
2021-04-29	2021	NYY	BAL	New York Yankees	Baltimore Orioles	3	4	7	9.0	9.5	-115
2021-04-29	2021	OAK	TAM	Athletics	Tampa Bay Rays	3	2	5	8.0	7.5	-120
2021-04-29	2021	SEA	HOU	Seattle Mariners	Houston Astros	1	0	1	9.0	9.0	-115
2021-04-29	2021	BOS	TEX	Boston Red Sox	Texas Rangers	1	4	5	9.0	8.5	-115
2021-04-29	2021	DET	CWS	Detroit Tigers	Chicago White Sox	1	3	4	6.0	6.0	100
2021-04-29	2021	DET	CWS	Detroit Tigers	Chicago White Sox	0	11	11	6.0	6.0	-120
2021-04-30	2021	STL	PIT	St. Louis Cardinals	Pittsburgh Pirates	7	3	10	7.5	8.0	100
2021-04-30	2021	NYM	PHI	New York Mets	Philadelphia Phillies	1	2	3	8.5	8.5	-115
2021-04-30	2021	MIA	WAS	Miami Marlins	Washington Nationals	1	2	3	8.0	8.5	-110
2021-04-30	2021	CUB	CIN	Chicago Cubs	Cincinnati Reds	6	8	14	9.0	8.5	-120
2021-04-30	2021	LAD	MIL	Los Angeles Dodgers	Milwaukee Brewers	1	3	4	7.5	8.0	-120
2021-04-30	2021	COL	ARI	Colorado Rockies	Arizona Diamondbacks	2	7	9	8.5	8.5	-110
2021-04-30	2021	SFO	SDG	SFO	San Diego Padres	2	3	5	7.5	7.5	-110
2021-04-30	2021	DET	NYY	Detroit Tigers	New York Yankees	0	10	10	7.5	7.5	-120
2021-04-30	2021	HOU	TAM	Houston Astros	Tampa Bay Rays	9	2	11	7.5	8.0	100
2021-04-30	2021	BOS	TEX	Boston Red Sox	Texas Rangers	6	1	7	8.5	8.5	-110
2021-04-30	2021	KAN	MIN	Kansas City Royals	Minnesota Twins	1	9	10	7.5	8.5	100
2021-04-30	2021	CLE	CWS	Cleveland Guardians	Chicago White Sox	5	3	8	6.5	7.0	105
2021-04-30	2021	BAL	OAK	Baltimore Orioles	Athletics	3	2	5	7.5	8.0	-110
2021-04-30	2021	LAA	SEA	Los Angeles Angels	Seattle Mariners	4	7	11	8.0	8.5	105
2021-04-30	2021	ATL	TOR	Atlanta Braves	Toronto Blue Jays	5	13	18	10.5	9.5	-115
2021-05-01	2021	MIA	WAS	Miami Marlins	Washington Nationals	2	7	9	8.5	7.5	-120
2021-05-01	2021	CUB	CIN	Chicago Cubs	Cincinnati Reds	3	2	5	9.0	8.5	-115
2021-05-01	2021	NYM	PHI	New York Mets	Philadelphia Phillies	5	4	9	7.5	8.0	-110
2021-05-01	2021	STL	PIT	St. Louis Cardinals	Pittsburgh Pirates	12	5	17	7.5	7.0	-120
2021-05-01	2021	LAD	MIL	Los Angeles Dodgers	Milwaukee Brewers	5	6	11	7.0	7.0	-115
2021-05-01	2021	COL	ARI	Colorado Rockies	Arizona Diamondbacks	14	6	20	8.0	8.5	-110
2021-05-01	2021	SFO	SDG	SFO	San Diego Padres	2	6	8	7.0	7.0	-120
2021-05-01	2021	DET	NYY	Detroit Tigers	New York Yankees	4	6	10	8.0	8.5	-110
2021-05-01	2021	KAN	MIN	Kansas City Royals	Minnesota Twins	11	3	14	9.0	8.0	-115
2021-05-01	2021	CLE	CWS	Cleveland Guardians	Chicago White Sox	3	7	10	8.5	8.0	-110
2021-05-01	2021	BAL	OAK	Baltimore Orioles	Athletics	8	4	12	8.0	8.0	-120
2021-05-01	2021	HOU	TAM	Houston Astros	Tampa Bay Rays	3	1	4	8.0	7.5	-115
2021-05-01	2021	BOS	TEX	Boston Red Sox	Texas Rangers	6	8	14	8.5	8.5	-115
2021-05-01	2021	LAA	SEA	Los Angeles Angels	Seattle Mariners	10	5	15	8.5	8.5	-115
2021-05-01	2021	ATL	TOR	Atlanta Braves	Toronto Blue Jays	5	6	11	10.5	10.5	-110
2021-05-02	2021	MIA	WAS	Miami Marlins	Washington Nationals	1	3	4	7.0	7.0	100
2021-05-02	2021	STL	PIT	St. Louis Cardinals	Pittsburgh Pirates	3	0	3	8.5	8.0	-110
2021-05-02	2021	CUB	CIN	Chicago Cubs	Cincinnati Reds	12	13	25	8.5	9.0	100
2021-05-02	2021	LAD	MIL	Los Angeles Dodgers	Milwaukee Brewers	16	4	20	8.5	8.0	-110
2021-05-02	2021	COL	ARI	Colorado Rockies	Arizona Diamondbacks	4	8	12	9.0	9.0	-120
2021-05-02	2021	SFO	SDG	SFO	San Diego Padres	7	1	8	6.5	7.0	-120
2021-05-02	2021	NYM	PHI	New York Mets	Philadelphia Phillies	8	7	15	9.0	8.0	-125
2021-05-02	2021	DET	NYY	Detroit Tigers	New York Yankees	0	2	2	9.0	8.0	-120
2021-05-02	2021	HOU	TAM	Houston Astros	Tampa Bay Rays	4	5	9	8.0	8.0	-115
2021-05-02	2021	CLE	CWS	Cleveland Guardians	Chicago White Sox	5	0	5	8.0	7.5	-115
2021-05-02	2021	KAN	MIN	Kansas City Royals	Minnesota Twins	4	13	17	8.5	8.5	-120
2021-05-02	2021	BOS	TEX	Boston Red Sox	Texas Rangers	3	5	8	9.0	9.0	-105
2021-05-02	2021	BAL	OAK	Baltimore Orioles	Athletics	5	7	12	8.5	8.5	-110
2021-05-02	2021	LAA	SEA	Los Angeles Angels	Seattle Mariners	0	2	2	8.0	8.5	-110
2021-05-02	2021	ATL	TOR	Atlanta Braves	Toronto Blue Jays	2	7	9	10.5	10.5	-115
2021-05-03	2021	MIL	PHI	Milwaukee Brewers	Philadelphia Phillies	3	4	7	8.5	9.0	100
2021-05-03	2021	NYM	STL	New York Mets	St. Louis Cardinals	5	6	11	8.5	8.5	100
2021-05-03	2021	PIT	SDG	Pittsburgh Pirates	San Diego Padres	0	2	2	8.0	9.0	-115
2021-05-03	2021	TEX	MIN	Texas Rangers	Minnesota Twins	5	6	11	8.5	8.5	100
2021-05-03	2021	CLE	KAN	Cleveland Guardians	Kansas City Royals	8	6	14	8.5	8.5	-110
2021-05-03	2021	TAM	LAA	Tampa Bay Rays	Los Angeles Angels	7	3	10	8.0	7.5	-110
2021-05-03	2021	TOR	OAK	Toronto Blue Jays	Athletics	4	5	9	8.5	8.5	-110
2021-05-03	2021	BAL	SEA	Baltimore Orioles	Seattle Mariners	5	3	8	8.5	8.5	100
2021-05-04	2021	ARI	MIA	Arizona Diamondbacks	Miami Marlins	3	9	12	7.5	8.0	100
2021-05-04	2021	ATL	WAS	Atlanta Braves	Washington Nationals	6	1	7	9.0	9.0	100
2021-05-04	2021	MIL	PHI	Milwaukee Brewers	Philadelphia Phillies	5	6	11	7.5	7.5	-115
2021-05-04	2021	PIT	SDG	Pittsburgh Pirates	San Diego Padres	2	1	3	7.5	8.0	100
2021-05-04	2021	HOU	NYY	Houston Astros	New York Yankees	3	7	10	8.5	8.5	-120
2021-05-04	2021	DET	BOS	Detroit Tigers	Boston Red Sox	7	11	18	8.5	9.0	-120
2021-05-04	2021	TEX	MIN	Texas Rangers	Minnesota Twins	6	3	9	8.5	8.5	-105
2021-05-04	2021	CLE	KAN	Cleveland Guardians	Kansas City Royals	7	3	10	9.0	9.5	100
2021-05-04	2021	TAM	LAA	Tampa Bay Rays	Los Angeles Angels	8	3	11	8.5	8.5	-120
2021-05-04	2021	TOR	OAK	Toronto Blue Jays	Athletics	1	4	5	8.5	8.5	-120
2021-05-04	2021	BAL	SEA	Baltimore Orioles	Seattle Mariners	2	5	7	8.5	8.5	-115
2021-05-04	2021	CWS	CIN	Chicago White Sox	Cincinnati Reds	9	0	9	9.5	9.0	-120
2021-05-04	2021	SFO	COL	SFO	Colorado Rockies	12	4	16	7.5	7.5	-110
2021-05-04	2021	LAD	CUB	Los Angeles Dodgers	Chicago Cubs	1	7	8	5.5	5.0	-120
2021-05-04	2021	LAD	CUB	Los Angeles Dodgers	Chicago Cubs	3	4	7	6.0	5.5	-120
2021-05-04	2021	SFO	COL	SFO	Colorado Rockies	6	8	14	8.0	8.0	-120
2021-05-05	2021	SFO	COL	SFO	Colorado Rockies	5	6	11	10.5	10.0	-105
2021-05-05	2021	ARI	MIA	Arizona Diamondbacks	Miami Marlins	0	8	8	7.5	8.0	-105
2021-05-05	2021	ATL	WAS	Atlanta Braves	Washington Nationals	5	3	8	8.5	9.0	-105
2021-05-05	2021	MIL	PHI	Milwaukee Brewers	Philadelphia Phillies	4	5	9	8.5	7.5	-115
2021-05-05	2021	LAD	CUB	Los Angeles Dodgers	Chicago Cubs	5	6	11	7.5	7.5	100
2021-05-05	2021	PIT	SDG	Pittsburgh Pirates	San Diego Padres	2	4	6	6.5	6.5	-110
2021-05-05	2021	BAL	SEA	Baltimore Orioles	Seattle Mariners	6	0	6	7.5	7.5	-105
2021-05-05	2021	HOU	NYY	Houston Astros	New York Yankees	3	6	9	9.0	9.5	100
2021-05-05	2021	DET	BOS	Detroit Tigers	Boston Red Sox	6	5	11	9.0	9.0	100
2021-05-05	2021	TEX	MIN	Texas Rangers	Minnesota Twins	3	1	4	9.0	8.5	-115
2021-05-05	2021	CLE	KAN	Cleveland Guardians	Kansas City Royals	5	4	9	7.0	7.0	-120
2021-05-05	2021	TAM	LAA	Tampa Bay Rays	Los Angeles Angels	3	1	4	8.5	8.5	-105
2021-05-05	2021	TOR	OAK	Toronto Blue Jays	Athletics	9	4	13	8.5	8.0	100
2021-05-05	2021	CWS	CIN	Chicago White Sox	Cincinnati Reds	0	1	1	8.5	8.0	100
2021-05-05	2021	NYM	STL	New York Mets	St. Louis Cardinals	1	4	5	6.0	6.0	105
2021-05-05	2021	NYM	STL	New York Mets	St. Louis Cardinals	7	2	9	6.5	6.5	100
2021-05-06	2021	MIL	PHI	Milwaukee Brewers	Philadelphia Phillies	0	2	2	7.0	6.5	-105
2021-05-06	2021	NYM	STL	New York Mets	St. Louis Cardinals	4	1	5	8.0	8.0	-115
2021-05-06	2021	ATL	WAS	Atlanta Braves	Washington Nationals	3	2	5	9.5	9.0	100
2021-05-06	2021	ARI	MIA	Arizona Diamondbacks	Miami Marlins	1	3	4	7.5	7.5	100
2021-05-06	2021	HOU	NYY	Houston Astros	New York Yankees	7	4	11	7.5	7.5	-105
2021-05-06	2021	DET	BOS	Detroit Tigers	Boston Red Sox	9	12	21	8.5	8.0	-120
2021-05-06	2021	TEX	MIN	Texas Rangers	Minnesota Twins	4	3	7	8.5	8.5	100
2021-05-06	2021	CLE	KAN	Cleveland Guardians	Kansas City Royals	4	0	4	8.5	8.0	-115
2021-05-06	2021	TOR	OAK	Toronto Blue Jays	Athletics	10	4	14	8.0	8.5	-110
2021-05-06	2021	TAM	LAA	Tampa Bay Rays	Los Angeles Angels	8	3	11	8.5	8.0	-115
2021-05-07	2021	PIT	CUB	Pittsburgh Pirates	Chicago Cubs	2	3	5	7.5	7.5	-115
2021-05-07	2021	MIL	MIA	Milwaukee Brewers	Miami Marlins	1	6	7	7.0	6.5	-120
2021-05-07	2021	ARI	NYM	Arizona Diamondbacks	New York Mets	4	5	9	8.0	7.0	-6
2021-05-07	2021	PHI	ATL	Philadelphia Phillies	Atlanta Braves	12	2	14	8.5	8.0	-105
2021-05-07	2021	COL	STL	Colorado Rockies	St. Louis Cardinals	0	5	5	7.0	7.5	100
2021-05-07	2021	SDG	SFO	San Diego Padres	SFO	4	5	9	7.0	7.5	100
2021-05-07	2021	BOS	BAL	Boston Red Sox	Baltimore Orioles	6	2	8	9.0	8.5	-115
2021-05-07	2021	MIN	DET	Minnesota Twins	Detroit Tigers	7	3	10	9.0	9.0	100
2021-05-07	2021	SEA	TEX	Seattle Mariners	Texas Rangers	5	4	9	9.0	8.5	-115
2021-05-07	2021	CWS	KAN	Chicago White Sox	Kansas City Royals	3	0	3	8.5	8.5	-105
2021-05-07	2021	TOR	HOU	Toronto Blue Jays	Houston Astros	4	10	14	9.0	9.0	-120
2021-05-07	2021	TAM	OAK	Tampa Bay Rays	Athletics	1	2	3	8.0	7.5	-105
2021-05-07	2021	WAS	NYY	Washington Nationals	New York Yankees	11	4	15	9.5	8.5	-120
2021-05-07	2021	CIN	CLE	Cincinnati Reds	Cleveland Guardians	3	0	3	8.5	8.0	-120
2021-05-07	2021	LAD	LAA	Los Angeles Dodgers	Los Angeles Angels	2	9	11	8.5	8.5	-115
2021-05-08	2021	COL	STL	Colorado Rockies	St. Louis Cardinals	8	9	17	8.5	7.5	105
2021-05-08	2021	PIT	CUB	Pittsburgh Pirates	Chicago Cubs	2	3	5	8.0	8.0	-105
2021-05-08	2021	SDG	SFO	San Diego Padres	SFO	1	7	8	7.0	7.0	-125
2021-05-08	2021	MIL	MIA	Milwaukee Brewers	Miami Marlins	6	2	8	8.0	8.0	100
2021-05-08	2021	ARI	NYM	Arizona Diamondbacks	New York Mets	2	4	6	8.0	8.0	-110
2021-05-08	2021	PHI	ATL	Philadelphia Phillies	Atlanta Braves	7	8	15	8.5	9.0	100
2021-05-08	2021	TAM	OAK	Tampa Bay Rays	Athletics	3	6	9	7.5	7.5	105
2021-05-08	2021	MIN	DET	Minnesota Twins	Detroit Tigers	3	7	10	8.0	7.5	-115
2021-05-08	2021	SEA	TEX	Seattle Mariners	Texas Rangers	8	9	17	9.0	9.5	-115
2021-05-08	2021	BOS	BAL	Boston Red Sox	Baltimore Orioles	11	6	17	9.0	9.0	-115
2021-05-08	2021	TOR	HOU	Toronto Blue Jays	Houston Astros	8	4	12	9.0	9.0	-120
2021-05-08	2021	CWS	KAN	Chicago White Sox	Kansas City Royals	9	1	10	8.5	9.0	-120
2021-05-08	2021	WAS	NYY	Washington Nationals	New York Yankees	3	4	7	8.0	8.0	-105
2021-05-08	2021	CIN	CLE	Cincinnati Reds	Cleveland Guardians	2	9	11	8.5	8.0	100
2021-05-08	2021	LAD	LAA	Los Angeles Dodgers	Los Angeles Angels	14	11	25	8.5	8.0	-120
2021-05-09	2021	MIL	MIA	Milwaukee Brewers	Miami Marlins	2	1	3	7.5	7.0	100
2021-05-09	2021	ARI	NYM	Arizona Diamondbacks	New York Mets	2	4	6	6.5	7.0	105
2021-05-09	2021	COL	STL	Colorado Rockies	St. Louis Cardinals	0	2	2	7.5	7.0	-105
2021-05-09	2021	PIT	CUB	Pittsburgh Pirates	Chicago Cubs	6	5	11	6.0	6.0	-115
2021-05-09	2021	SDG	SFO	San Diego Padres	SFO	11	1	12	7.5	8.0	-120
2021-05-09	2021	PHI	ATL	Philadelphia Phillies	Atlanta Braves	1	6	7	8.0	7.5	-115
2021-05-09	2021	BOS	BAL	Boston Red Sox	Baltimore Orioles	4	3	7	9.0	9.0	-110
2021-05-09	2021	CWS	KAN	Chicago White Sox	Kansas City Royals	9	3	12	8.5	7.5	100
2021-05-09	2021	TOR	HOU	Toronto Blue Jays	Houston Astros	4	7	11	9.0	9.0	-110
2021-05-09	2021	SEA	TEX	Seattle Mariners	Texas Rangers	2	10	12	8.5	8.0	-120
2021-05-09	2021	TAM	OAK	Tampa Bay Rays	Athletics	4	3	7	8.0	7.5	-110
2021-05-09	2021	WAS	NYY	Washington Nationals	New York Yankees	2	3	5	9.5	9.0	-120
2021-05-09	2021	LAD	LAA	Los Angeles Dodgers	Los Angeles Angels	1	2	3	8.5	8.5	-120
2021-05-10	2021	CIN	PIT	Cincinnati Reds	Pittsburgh Pirates	14	1	15	8.0	7.5	-115
2021-05-10	2021	MIA	ARI	Miami Marlins	Arizona Diamondbacks	2	5	7	8.5	9.0	-110
2021-05-10	2021	BOS	BAL	Boston Red Sox	Baltimore Orioles	1	4	5	9.5	9.0	-120
2021-05-10	2021	LAA	HOU	Los Angeles Angels	Houston Astros	5	4	9	9.5	9.5	-115
2021-05-10	2021	TEX	SFO	Texas Rangers	SFO	1	3	4	7.0	7.0	-125
2021-05-11	2021	CIN	PIT	Cincinnati Reds	Pittsburgh Pirates	2	7	9	8.0	7.5	-115
2021-05-11	2021	PHI	WAS	Philadelphia Phillies	Washington Nationals	6	2	8	9.0	9.0	-115
2021-05-11	2021	STL	MIL	St. Louis Cardinals	Milwaukee Brewers	6	1	7	7.5	7.0	-110
2021-05-11	2021	SDG	COL	San Diego Padres	Colorado Rockies	8	1	9	9.5	9.5	100
2021-05-11	2021	MIA	ARI	Miami Marlins	Arizona Diamondbacks	3	11	14	8.0	8.0	-110
2021-05-11	2021	KAN	DET	Kansas City Royals	Detroit Tigers	7	8	15	7.5	8.0	-105
2021-05-11	2021	OAK	BOS	Athletics	Boston Red Sox	3	2	5	9.0	8.5	-120
2021-05-11	2021	NYY	TAM	New York Yankees	Tampa Bay Rays	3	1	4	8.0	8.0	-110
2021-05-11	2021	MIN	CWS	Minnesota Twins	Chicago White Sox	3	9	12	8.5	7.5	-110
2021-05-11	2021	LAA	HOU	Los Angeles Angels	Houston Astros	1	5	6	8.5	8.5	-125
2021-05-11	2021	TEX	SFO	Texas Rangers	SFO	2	4	6	8.0	8.0	-120
2021-05-11	2021	CUB	CLE	Chicago Cubs	Cleveland Guardians	2	3	5	7.0	7.0	100
2021-05-11	2021	BAL	NYM	Baltimore Orioles	New York Mets	2	3	5	7.0	6.5	-110
2021-05-11	2021	TOR	ATL	Toronto Blue Jays	Atlanta Braves	5	3	8	8.5	9.5	-105
2021-05-11	2021	SEA	LAD	Seattle Mariners	Los Angeles Dodgers	4	6	10	7.5	7.0	-120
2021-05-12	2021	CIN	PIT	Cincinnati Reds	Pittsburgh Pirates	5	1	6	7.5	7.0	-125
2021-05-12	2021	SDG	COL	San Diego Padres	Colorado Rockies	5	3	8	7.0	6.5	-115
