date	away_team	home_team	commence_time	snapshot_ts	requested_snapshot_ts	close_total_line	num_books	close_total_line	fanduel_line	pinnacle_line	betmgm_line	draftkings_line	actual_total	season
2024-09-01	Chicago Cubs	Washington Nationals	2024-09-01 17:36:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	15.0	2024.0
2024-09-01	Kansas City Royals	Houston Astros	2024-09-01 18:11:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	9.0	2024.0
2024-09-01	Los Angeles Dodgers	Arizona Diamondbacks	2024-09-01 20:11:00+00:00	2024-09-01 18:55:37+00:00	2024-09-01 19:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	17.0	2024.0
2024-09-01	Miami Marlins	San Francisco Giants	2024-09-01 01:06:00+00:00	2024-09-01 00:55:37+00:00	2024-09-01 01:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	12.0	2024.0
2024-09-01	Milwaukee Brewers	Cincinnati Reds	2024-09-01 16:11:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	7.0	2024.0
2024-09-01	New York Mets	Chicago White Sox	2024-09-01 18:11:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	7.75	4	7.75	8.0	8.0	7.5	7.5	2.0	2024.0
2024-09-01	Oakland Athletics	Texas Rangers	2024-09-01 18:36:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	10.0	2024.0
2024-09-01	Pittsburgh Pirates	Cleveland Guardians	2024-09-01 17:41:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	8.0	4	8.0	7.5	8.0	8.0	8.0	7.0	2024.0
2024-09-01	San Diego Padres	Tampa Bay Rays	2024-09-01 17:41:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0	7.0	2024.0
2024-09-01	Seattle Mariners	Los Angeles Angels	2024-09-01 01:39:00+00:00	2024-09-01 00:55:37+00:00	2024-09-01 01:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	5.0	2024.0
2024-09-01	St. Louis Cardinals	New York Yankees	2024-09-01 17:36:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	9.5	21.0	2024.0
2024-09-01	Toronto Blue Jays	Minnesota Twins	2024-09-01 18:11:00+00:00	2024-09-01 15:55:37+00:00	2024-09-01 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	7.0	2024.0
2024-09-02	Boston Red Sox	New York Mets	2024-09-02 23:11:00+00:00	2024-09-02 21:55:38+00:00	2024-09-02 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	5.0	2024.0
2024-09-02	Chicago White Sox	Baltimore Orioles	2024-09-02 19:06:00+00:00	2024-09-02 18:55:38+00:00	2024-09-02 19:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	16.0	2024.0
2024-09-02	Cleveland Guardians	Kansas City Royals	2024-09-02 20:11:00+00:00	2024-09-02 18:55:38+00:00	2024-09-02 19:00:00+00:00	8.0	4	8.0	8.0	7.5	8.0	8.0	6.0	2024.0
2024-09-02	Detroit Tigers	San Diego Padres	2024-09-02 22:41:00+00:00	2024-09-02 21:55:38+00:00	2024-09-02 22:00:00+00:00	8.0	4	8.0	8.0	8.0	7.5	8.0	3.0	2024.0
2024-09-02	Houston Astros	Cincinnati Reds	2024-09-02 20:11:00+00:00	2024-09-02 18:55:38+00:00	2024-09-02 19:00:00+00:00	9.5	4	9.5	9.5	9.5	9.0	9.5	8.0	2024.0
2024-09-02	Los Angeles Dodgers	Arizona Diamondbacks	2024-09-02 20:11:00+00:00	2024-09-02 18:55:38+00:00	2024-09-02 19:00:00+00:00	9.0	4	9.0	8.5	9.0	9.0	9.0	17.0	2024.0
2024-09-02	Minnesota Twins	Tampa Bay Rays	2024-09-02 22:51:00+00:00	2024-09-02 21:55:38+00:00	2024-09-02 22:00:00+00:00	8.0	4	8.0	7.5	8.0	8.0	8.0	9.0	2024.0
2024-09-02	Pittsburgh Pirates	Chicago Cubs	2024-09-02 23:41:00+00:00	2024-09-02 21:55:38+00:00	2024-09-02 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	8.0	2024.0
2024-09-02	Seattle Mariners	Oakland Athletics	2024-09-02 23:08:00+00:00	2024-09-02 21:55:38+00:00	2024-09-02 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	9.0	2024.0
2024-09-02	St. Louis Cardinals	Milwaukee Brewers	2024-09-02 18:11:00+00:00	2024-09-02 15:55:37+00:00	2024-09-02 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	12.0	2024.0
2024-09-03	Boston Red Sox	New York Mets	2024-09-03 23:11:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	9.0	2024.0
2024-09-03	Chicago White Sox	Baltimore Orioles	2024-09-03 22:36:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	8.75	4	8.75	8.5	9.0	9.0	8.5	9.0	2024.0
2024-09-03	Cleveland Guardians	Kansas City Royals	2024-09-03 23:41:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	8.0	2024.0
2024-09-03	Colorado Rockies	Atlanta Braves	2024-09-03 23:21:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	3.0	2024.0
2024-09-03	Minnesota Twins	Tampa Bay Rays	2024-09-03 22:51:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0	3.0	2024.0
2024-09-03	New York Yankees	Texas Rangers	2024-09-03 00:06:00+00:00	2024-09-02 21:55:38+00:00	2024-09-02 22:00:00+00:00	8.75	4	8.75	8.5	9.0	8.5	9.0	11.0	2024.0
2024-09-03	Philadelphia Phillies	Toronto Blue Jays	2024-09-03 23:08:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	19.0	2024.0
2024-09-03	Pittsburgh Pirates	Chicago Cubs	2024-09-03 23:40:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2024.0
2024-09-03	St. Louis Cardinals	Milwaukee Brewers	2024-09-03 23:41:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	11.0	2024.0
2024-09-03	Washington Nationals	Miami Marlins	2024-09-03 22:41:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	8.0	2024.0
2024-09-04	Arizona Diamondbacks	San Francisco Giants	2024-09-04 01:46:00+00:00	2024-09-04 00:55:37+00:00	2024-09-04 01:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	10.0	2024.0
2024-09-04	Boston Red Sox	New York Mets	2024-09-04 23:11:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	7.5	4	7.5	7.5	7.5	8.0	7.5	11.0	2024.0
2024-09-04	Chicago White Sox	Baltimore Orioles	2024-09-04 22:36:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	8.5	4	8.5	8.5	8.0	8.5	8.5	9.0	2024.0
2024-09-04	Cleveland Guardians	Kansas City Royals	2024-09-04 23:41:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	8.75	4	8.75	8.5	9.0	8.5	9.0	5.0	2024.0
2024-09-04	Colorado Rockies	Atlanta Braves	2024-09-04 23:21:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	8.75	4	8.75	8.5	8.5	9.0	9.0	7.0	2024.0
2024-09-04	Houston Astros	Cincinnati Reds	2024-09-04 22:41:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	8.75	4	8.75	9.0	8.5	9.0	8.5	17.0	2024.0
2024-09-04	Los Angeles Dodgers	Los Angeles Angels	2024-09-04 01:39:00+00:00	2024-09-04 00:55:37+00:00	2024-09-04 01:00:00+00:00	9.0	4	9.0	9.0	9.0	9.5	9.0	11.0	2024.0
2024-09-04	Minnesota Twins	Tampa Bay Rays	2024-09-04 22:50:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	8.0	4	8.0	8.0	8.0	7.5	8.0	13.0	2024.0
2024-09-04	New York Yankees	Texas Rangers	2024-09-04 00:06:00+00:00	2024-09-03 21:55:38+00:00	2024-09-03 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	16.0	2024.0
2024-09-04	Philadelphia Phillies	Toronto Blue Jays	2024-09-04 19:08:00+00:00	2024-09-04 18:55:38+00:00	2024-09-04 19:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	6.0	2024.0
2024-09-04	Pittsburgh Pirates	Chicago Cubs	2024-09-04 23:41:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.5	8.0	12.0	2024.0
2024-09-04	Seattle Mariners	Oakland Athletics	2024-09-04 01:41:00+00:00	2024-09-04 00:55:37+00:00	2024-09-04 01:00:00+00:00	8.25	4	8.25	8.0	8.5	8.0	8.5	19.0	2024.0
2024-09-04	St. Louis Cardinals	Milwaukee Brewers	2024-09-04 23:41:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2024.0
2024-09-04	Washington Nationals	Miami Marlins	2024-09-04 22:41:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	7.0	2024.0
2024-09-05	Arizona Diamondbacks	San Francisco Giants	2024-09-05 01:46:00+00:00	2024-09-05 00:55:38+00:00	2024-09-05 01:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2024.0
2024-09-05	Colorado Rockies	Atlanta Braves	2024-09-05 23:21:00+00:00	2024-09-05 21:55:38+00:00	2024-09-05 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	4.0	2024.0
2024-09-05	Detroit Tigers	San Diego Padres	2024-09-05 01:41:00+00:00	2024-09-05 00:55:38+00:00	2024-09-05 01:00:00+00:00	8.0	4	8.0	7.5	8.0	8.0	8.0	7.0	2024.0
2024-09-05	Houston Astros	Cincinnati Reds	2024-09-05 17:11:00+00:00	2024-09-05 15:55:38+00:00	2024-09-05 16:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	1.0	2024.0
2024-09-05	Los Angeles Dodgers	Los Angeles Angels	2024-09-05 01:39:00+00:00	2024-09-05 00:55:38+00:00	2024-09-05 01:00:00+00:00	10.0	4	10.0	10.0	10.0	10.0	10.0		
2024-09-05	Minnesota Twins	Tampa Bay Rays	2024-09-05 17:11:00+00:00	2024-09-05 15:55:38+00:00	2024-09-05 16:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0	7.0	2024.0
2024-09-05	New York Yankees	Texas Rangers	2024-09-05 00:06:00+00:00	2024-09-04 21:55:38+00:00	2024-09-04 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5		
2024-09-05	Philadelphia Phillies	Miami Marlins	2024-09-05 22:41:00+00:00	2024-09-05 21:55:38+00:00	2024-09-05 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	7.0	2024.0
2024-09-05	Seattle Mariners	Oakland Athletics	2024-09-05 19:38:00+00:00	2024-09-05 18:55:38+00:00	2024-09-05 19:00:00+00:00	7.75	4	7.75	7.5	8.0	7.5	8.0	10.0	2024.0
2024-09-05	Washington Nationals	Pittsburgh Pirates	2024-09-05 22:41:00+00:00	2024-09-05 21:55:38+00:00	2024-09-05 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	13.0	2024.0
2024-09-06	Chicago White Sox	Boston Red Sox	2024-09-06 23:11:00+00:00	2024-09-06 21:55:38+00:00	2024-09-06 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	4.0	2024.0
2024-09-06	Cincinnati Reds	New York Mets	2024-09-06 23:11:00+00:00	2024-09-06 21:55:38+00:00	2024-09-06 22:00:00+00:00	7.5	4	7.5	7.5	8.0	7.5	7.5	10.0	2024.0
2024-09-06	Colorado Rockies	Milwaukee Brewers	2024-09-06 22:11:00+00:00	2024-09-06 21:55:38+00:00	2024-09-06 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2024.0
2024-09-06	Detroit Tigers	San Diego Padres	2024-09-06 00:41:00+00:00	2024-09-05 21:55:38+00:00	2024-09-05 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.5	8.0		
2024-09-06	Los Angeles Angels	Texas Rangers	2024-09-06 00:06:00+00:00	2024-09-05 21:55:38+00:00	2024-09-05 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	6.0	2024.0
2024-09-06	New York Yankees	Chicago Cubs	2024-09-06 18:21:00+00:00	2024-09-06 15:55:38+00:00	2024-09-06 16:00:00+00:00	8.0	4	8.0	7.5	8.0	8.0	8.0	3.0	2024.0
2024-09-06	Philadelphia Phillies	Miami Marlins	2024-09-06 23:11:00+00:00	2024-09-06 21:55:38+00:00	2024-09-06 22:00:00+00:00	7.0	4	7.0	7.5	7.0	7.0	7.0	18.0	2024.0
2024-09-06	Tampa Bay Rays	Baltimore Orioles	2024-09-06 23:06:00+00:00	2024-09-06 21:55:38+00:00	2024-09-06 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	2.0	2024.0
2024-09-06	Toronto Blue Jays	Atlanta Braves	2024-09-06 23:21:00+00:00	2024-09-06 21:55:38+00:00	2024-09-06 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	4.0	2024.0
2024-09-06	Washington Nationals	Pittsburgh Pirates	2024-09-06 22:41:00+00:00	2024-09-06 21:55:38+00:00	2024-09-06 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5		
2024-09-07	Arizona Diamondbacks	Houston Astros	2024-09-07 20:11:00+00:00	2024-09-07 18:55:38+00:00	2024-09-07 19:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	16.0	2024.0
2024-09-07	Chicago White Sox	Boston Red Sox	2024-09-07 23:16:00+00:00	2024-09-07 21:55:38+00:00	2024-09-07 22:00:00+00:00	8.5	4	8.5	8.5	9.0	8.5	8.5	12.0	2024.0
2024-09-07	Cincinnati Reds	New York Mets	2024-09-07 20:11:00+00:00	2024-09-07 18:55:38+00:00	2024-09-07 19:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.0	4.0	2024.0
2024-09-07	Cleveland Guardians	Los Angeles Dodgers	2024-09-07 02:11:00+00:00	2024-09-07 00:55:38+00:00	2024-09-07 01:00:00+00:00	8.5	4	8.5	9.0	8.5	8.5	8.5	9.0	2024.0
2024-09-07	Colorado Rockies	Milwaukee Brewers	2024-09-07 23:11:00+00:00	2024-09-07 21:55:38+00:00	2024-09-07 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	7.0	2024.0
2024-09-07	Detroit Tigers	Oakland Athletics	2024-09-07 01:41:00+00:00	2024-09-07 00:55:38+00:00	2024-09-07 01:00:00+00:00	7.0	4	7.0	7.0	7.0	7.0	7.0	3.0	2024.0
2024-09-07	Los Angeles Angels	Texas Rangers	2024-09-07 23:06:00+00:00	2024-09-07 21:55:38+00:00	2024-09-07 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	10.0	2024.0
2024-09-07	Minnesota Twins	Kansas City Royals	2024-09-07 23:16:00+00:00	2024-09-07 21:55:38+00:00	2024-09-07 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	6.0	2024.0
2024-09-07	New York Yankees	Chicago Cubs	2024-09-07 18:21:00+00:00	2024-09-07 15:55:38+00:00	2024-09-07 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	2.0	2024.0
2024-09-07	Philadelphia Phillies	Miami Marlins	2024-09-07 20:11:00+00:00	2024-09-07 18:55:38+00:00	2024-09-07 19:00:00+00:00	8.25	4	8.25	8.0	8.0	8.5	8.5	14.0	2024.0
2024-09-07	San Francisco Giants	San Diego Padres	2024-09-07 01:40:00+00:00	2024-09-07 00:55:38+00:00	2024-09-07 01:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	9.0	2024.0
2024-09-07	Seattle Mariners	St. Louis Cardinals	2024-09-07 23:16:00+00:00	2024-09-07 21:55:38+00:00	2024-09-07 22:00:00+00:00	7.0	4	7.0	7.5	7.0	7.0	7.0	2.0	2024.0
2024-09-07	Tampa Bay Rays	Baltimore Orioles	2024-09-07 20:06:00+00:00	2024-09-07 18:55:38+00:00	2024-09-07 19:00:00+00:00	7.0	4	7.0	7.5	7.0	7.0	7.0	8.0	2024.0
2024-09-07	Toronto Blue Jays	Atlanta Braves	2024-09-07 23:21:00+00:00	2024-09-07 21:55:38+00:00	2024-09-07 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	14.0	2024.0
2024-09-07	Washington Nationals	Pittsburgh Pirates	2024-09-07 22:41:00+00:00	2024-09-07 21:55:38+00:00	2024-09-07 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	14.0	2024.0
2024-09-08	Arizona Diamondbacks	Houston Astros	2024-09-08 23:11:00+00:00	2024-09-08 21:55:38+00:00	2024-09-08 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	18.0	2024.0
2024-09-08	Chicago White Sox	Boston Red Sox	2024-09-08 17:35:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	9.5	4	9.5	9.5	9.5	9.5	10.0	9.0	2024.0
2024-09-08	Cincinnati Reds	New York Mets	2024-09-08 17:41:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	4.0	2024.0
2024-09-08	Cleveland Guardians	Los Angeles Dodgers	2024-09-08 01:10:00+00:00	2024-09-08 00:55:38+00:00	2024-09-08 01:00:00+00:00	8.75	4	8.75	8.5	8.5	9.0	9.0	4.0	2024.0
2024-09-08	Colorado Rockies	Milwaukee Brewers	2024-09-08 18:11:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2024.0
2024-09-08	Detroit Tigers	Oakland Athletics	2024-09-08 20:08:00+00:00	2024-09-08 18:55:38+00:00	2024-09-08 19:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	10.0	2024.0
2024-09-08	Los Angeles Angels	Texas Rangers	2024-09-08 18:36:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	11.0	2024.0
2024-09-08	Minnesota Twins	Kansas City Royals	2024-09-08 18:11:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	2.0	2024.0
2024-09-08	New York Yankees	Chicago Cubs	2024-09-08 18:21:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	3.0	2024.0
2024-09-08	Philadelphia Phillies	Miami Marlins	2024-09-08 17:41:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	11.0	2024.0
2024-09-08	San Francisco Giants	San Diego Padres	2024-09-08 20:11:00+00:00	2024-09-08 18:55:38+00:00	2024-09-08 19:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	13.0	2024.0
2024-09-08	Seattle Mariners	St. Louis Cardinals	2024-09-08 18:16:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	14.0	2024.0
2024-09-08	Tampa Bay Rays	Baltimore Orioles	2024-09-08 16:06:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	8.0	4	8.0	7.5	8.0	8.0	8.0	2.0	2024.0
2024-09-08	Toronto Blue Jays	Atlanta Braves	2024-09-08 17:36:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	7.0	2024.0
2024-09-08	Washington Nationals	Pittsburgh Pirates	2024-09-08 17:36:00+00:00	2024-09-08 15:55:38+00:00	2024-09-08 16:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.0	10.0	2024.0
2024-09-09	Baltimore Orioles	Boston Red Sox	2024-09-09 23:11:00+00:00	2024-09-09 21:55:38+00:00	2024-09-09 22:00:00+00:00	9.5	4	9.5	9.5	9.0	9.5	9.5	15.0	2024.0
2024-09-09	Cincinnati Reds	Atlanta Braves	2024-09-09 22:41:00+00:00	2024-09-09 21:55:38+00:00	2024-09-09 22:00:00+00:00	8.5	4	8.5	8.5	8.0	8.5	8.5	1.0	2024.0
2024-09-09	Cleveland Guardians	Chicago White Sox	2024-09-09 23:41:00+00:00	2024-09-09 21:55:38+00:00	2024-09-09 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.0	9.0	8.0	2024.0
2024-09-09	Kansas City Royals	New York Yankees	2024-09-09 23:06:00+00:00	2024-09-09 21:55:38+00:00	2024-09-09 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	14.0	2024.0
2024-09-09	Los Angeles Angels	Minnesota Twins	2024-09-09 23:41:00+00:00	2024-09-09 21:55:38+00:00	2024-09-09 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	8.0	2024.0
2024-09-09	Miami Marlins	Pittsburgh Pirates	2024-09-09 22:41:00+00:00	2024-09-09 21:55:38+00:00	2024-09-09 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	5.0	2024.0
2024-09-09	New York Mets	Toronto Blue Jays	2024-09-09 23:08:00+00:00	2024-09-09 21:55:38+00:00	2024-09-09 22:00:00+00:00	8.5	4	8.5	8.5	8.5	9.0	8.5	5.0	2024.0
2024-09-09	Tampa Bay Rays	Philadelphia Phillies	2024-09-09 22:41:00+00:00	2024-09-09 21:55:38+00:00	2024-09-09 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	3.0	2024.0
2024-09-10	Atlanta Braves	Washington Nationals	2024-09-10 22:46:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	7.5	4	7.5	7.5	7.5	8.0	7.5	12.0	2024.0
2024-09-10	Baltimore Orioles	Boston Red Sox	2024-09-10 23:11:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	9.25	4	9.25	9.5	9.5	9.0	9.0	8.0	2024.0
2024-09-10	Chicago Cubs	Los Angeles Dodgers	2024-09-10 02:11:00+00:00	2024-09-10 00:55:38+00:00	2024-09-10 01:00:00+00:00	10.0	4	10.0	9.5	10.0	10.0	10.0	9.0	2024.0
2024-09-10	Cincinnati Reds	St. Louis Cardinals	2024-09-10 23:46:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.0	8.5	3.0	2024.0
2024-09-10	Cleveland Guardians	Chicago White Sox	2024-09-10 23:41:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.5	8.0	5.0	2024.0
2024-09-10	Colorado Rockies	Detroit Tigers	2024-09-10 22:41:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	11.0	2024.0
2024-09-10	Kansas City Royals	New York Yankees	2024-09-10 23:06:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	8.75	4	8.75	8.5	9.0	9.0	8.5	5.0	2024.0
2024-09-10	Los Angeles Angels	Minnesota Twins	2024-09-10 23:41:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	15.0	2024.0
2024-09-10	Miami Marlins	Pittsburgh Pirates	2024-09-10 22:40:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	8.5	4	8.5	8.5	8.5	8.5	8.5	10.0	2024.0
2024-09-10	New York Mets	Toronto Blue Jays	2024-09-10 23:08:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	8.0	2024.0
2024-09-10	Tampa Bay Rays	Philadelphia Phillies	2024-09-10 22:41:00+00:00	2024-09-10 21:55:39+00:00	2024-09-10 22:00:00+00:00	7.5	4	7.5	7.5	7.5	7.5	7.5	13.0	2024.0
2024-09-11	Atlanta Braves	Washington Nationals	2024-09-11 22:46:00+00:00	2024-09-11 21:55:39+00:00	2024-09-11 22:00:00+00:00	8.0	4	8.0	7.5	8.0	8.0	8.0	6.0	2024.0
2024-09-11	Baltimore Orioles	Boston Red Sox	2024-09-11 23:11:00+00:00	2024-09-11 21:55:39+00:00	2024-09-11 22:00:00+00:00	9.0	4	9.0	9.0	9.0	9.5	9.0	8.0	2024.0
2024-09-11	Chicago Cubs	Los Angeles Dodgers	2024-09-11 02:11:00+00:00	2024-09-11 00:55:39+00:00	2024-09-11 01:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	18.0	2024.0
2024-09-11	Cincinnati Reds	St. Louis Cardinals	2024-09-11 23:46:00+00:00	2024-09-11 21:55:39+00:00	2024-09-11 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	3.0	2024.0
2024-09-11	Cleveland Guardians	Chicago White Sox	2024-09-11 18:11:00+00:00	2024-09-11 15:55:39+00:00	2024-09-11 16:00:00+00:00	7.75	4	7.75	8.0	7.5	8.0	7.5	10.0	2024.0
2024-09-11	Colorado Rockies	Detroit Tigers	2024-09-11 22:41:00+00:00	2024-09-11 21:55:39+00:00	2024-09-11 22:00:00+00:00	8.0	4	8.0	8.0	8.0	8.0	8.0	11.0	2024.0
2024-09-11	Kansas City Royals	New York Yankees	2024-09-11 23:06:00+00:00	2024-09-11 21:55:39+00:00	2024-09-11 22:00:00+00:00	7.75	4	7.75	8.0	7.5	8.0	7.5	7.0	2024.0
2024-09-11	Los Angeles Angels	Minnesota Twins	2024-09-11 23:11:00+00:00	2024-09-11 21:55:39+00:00	2024-09-11 22:00:00+00:00	9.0	4	9.0	9.0	9.0	8.5	9.0	10.0	2024.0
2024-09-11	Miami Marlins	Pittsburgh Pirates	2024-09-11 16:36:00+00:00	2024-09-11 15:55:39+00:00	2024-09-11 16:00:00+00:00	9.0	4	9.0	9.0	9.0	8.5	9.0	4.0	2024.0
