game_id	date	hp_umpire	total_runs
777139	2025-07-11	Nick Mahrley	6.0
777152	2025-07-11	Junior Valentine	13.0
777143	2025-07-11	Brian O'Nora	15.0
777154	2025-07-11	Marvin Hudson	10.0
777142	2025-07-12	Ramon De Jesus	7.0
777145	2025-07-12	Erich Bacchus	22.0
777133	2025-07-12	John Tumpane	13.0
777127	2025-07-12	Mike Estabrook	3.0
777141	2025-07-12	Vic Carapazza	6.0
777140	2025-07-12	David Arrieta	7.0
777134	2025-07-12	Mike Muchlinski	16.0
777136	2025-07-12	Chris Segal	4.0
777132	2025-07-12	Brian Walsh	7.0
777131	2025-07-12	Chad Whitson	15.0
777126	2025-07-12	Shane Livensparger	9.0
777138	2025-07-12	Jordan Baker	8.0
777137	2025-07-12	Phil Cuzzi	9.0
777135	2025-07-12	Alfonso Márquez	11.0
777144	2025-07-12	Scott Barry	1.0
777125	2025-07-13	Clint Vondrak	6.0
777130	2025-07-13	Adam Beck	5.0
777129	2025-07-13	Mark Ripperger	12.0
777122	2025-07-13	Quinn Wolcott	5.0
777128	2025-07-13	Jansen Visconti	6.0
777121	2025-07-13	John Libka	12.0
777124	2025-07-13	Alex MacKay	5.0
777117	2025-07-13	Bruce Dreckman	3.0
777120	2025-07-13	Dan Merzel	11.0
777123	2025-07-13	Carlos Torres	9.0
777118	2025-07-13	Brennan Miller	9.0
777119	2025-07-13	John Bacon	7.0
777116	2025-07-13	Tripp Gibson	9.0
777115	2025-07-13	Edwin Moscoso	6.0
777113	2025-07-13	Gabe Morales	3.0
777111	2025-07-18	Alex Tosi	12.0
777101	2025-07-18	Will Little	5.0
777107	2025-07-18	Malachi Moore	11.0
777112	2025-07-18	Laz Diaz	9.0
777106	2025-07-18	Jeremie Rehak	11.0
777108	2025-07-18	Chris Guccione	4.0
777105	2025-07-18	Alan Porter	14.0
777114	2025-07-18	Nate Tomlinson	10.0
777110	2025-07-18	Sean Barber	12.0
777098	2025-07-18	Lance Barrett	2.0
777102	2025-07-18	Ryan Blakney	10.0
777100	2025-07-18	Doug Eddings	10.0
777099	2025-07-18	Adam Hamari	7.0
777103	2025-07-18	Roberto Ortiz	2.0
777109	2025-07-18	Jordan Baker	15.0
777094	2025-07-19	David Rackley	9.0
777092	2025-07-19	Manny Gonzalez	7.0
777093	2025-07-19	James Jean	4.0
777089	2025-07-19	Chris Conroy	14.0
777090	2025-07-19	John Tumpane	14.0
777091	2025-07-19	Erich Bacchus	6.0
777096	2025-07-19	Ryan Wills	6.0
777095	2025-07-19	D.J. Reyburn	7.0
777086	2025-07-19	Nestor Ceja	13.0
777081	2025-07-19	Emil Jimenez	11.0
777097	2025-07-19	Mark Wegner	21.0
777080	2025-07-19	Junior Valentine	16.0
777085	2025-07-19	Bill Miller	15.0
777104	2025-07-19	Jim Wolf	10.0
777088	2025-07-19	Tom Hanahan	5.0
777087	2025-07-20	Ron Kulpa	5.0
777079	2025-07-20	Chad Whitson	14.0
777076	2025-07-20	James Hoye	8.0
777077	2025-07-20	Brian O'Nora	9.0
777078	2025-07-20	Steven Jaschinski	10.0
777074	2025-07-20	Jansen Visconti	9.0
777083	2025-07-20	Shane Livensparger	6.0
777073	2025-07-20	Alfonso Márquez	3.0
777082	2025-07-20	Edwin Moscoso	11.0
777075	2025-07-20	Ryan Additon	7.0
777072	2025-07-20	Tyler Jones	8.0
777067	2025-07-20	Todd Tichenor	14.0
777071	2025-07-20	Gabe Morales	8.0
777070	2025-07-20	Chad Fairchild	11.0
777084	2025-07-20	Chris Segal	10.0
777066	2025-07-21	Cory Blaser	5.0
777068	2025-07-21	Dan Bellino	15.0
777060	2025-07-21	Scott Barry	3.0
777062	2025-07-21	Adrian Johnson	3.0
777064	2025-07-21	Stu Scheurwater	18.0
777061	2025-07-21	Mike Estabrook	12.0
777069	2025-07-21	John Libka	14.0
777063	2025-07-21	Quinn Wolcott	5.0
777065	2025-07-21	Clint Vondrak	16.0
777057	2025-07-21	Ben May	9.0
777053	2025-07-21	Willie Traynor	8.0
777055	2025-07-21	Nick Mahrley	9.0
777050	2025-07-21	Tripp Gibson	6.0
777051	2025-07-21	Mike Muchlinski	7.0
777059	2025-07-21	Bruce Dreckman	11.0
777042	2025-07-22	Dan Merzel	7.0
777045	2025-07-22	Edwin Jimenez	5.0
777046	2025-07-22	Alex Tosi	9.0
777052	2025-07-22	Paul Clemons	7.0
777044	2025-07-22	CB Bucknor	13.0
777056	2025-07-22	Tony Randazzo	9.0
777048	2025-07-22	Nate Tomlinson	7.0
777047	2025-07-22	Lance Barrett	6.0
777054	2025-07-22	Laz Diaz	5.0
777043	2025-07-22	Roberto Ortiz	8.0
777049	2025-07-22	Adam Hamari	12.0
777040	2025-07-22	Vic Carapazza	4.0
777035	2025-07-22	Ryan Blakney	1.0
777039	2025-07-22	Doug Eddings	17.0
777058	2025-07-22	Sean Barber	9.0
777028	2025-07-23	Nestor Ceja	6.0
777026	2025-07-23	Jordan Baker	5.0
777034	2025-07-23	Erich Bacchus	9.0
777037	2025-07-23	Austin Jones	5.0
777041	2025-07-23	Ryan Wills	12.0
777029	2025-07-23	Adam Beck	7.0
777031	2025-07-23	Tom Hanahan	12.0
777038	2025-07-23	Nic Lentz	17.0
777024	2025-07-23	Junior Valentine	12.0
777022	2025-07-23	Charlie Ramos	7.0
777036	2025-07-23	John Bacon	5.0
777027	2025-07-23	Manny Gonzalez	12.0
777030	2025-07-23	Mark Wegner	20.0
777033	2025-07-23	Bill Miller	3.0
777032	2025-07-23	Brian Walsh	7.0
777021	2025-07-24	Ramon De Jesus	15.0
777019	2025-07-24	Phil Cuzzi	7.0
777023	2025-07-24	Alfonso Márquez	16.0
777025	2025-07-24	Dan Iassogna	7.0
777018	2025-07-24	Emil Jimenez	6.0
777012	2025-07-25	James Jean	7.0
777016	2025-07-25	Adrian Johnson	8.0
777008	2025-07-25	Dan Bellino	6.0
777014	2025-07-25	Shane Livensparger	1.0
777020	2025-07-25	Chad Fairchild	11.0
777015	2025-07-25	D.J. Reyburn	17.0
777013	2025-07-25	Todd Tichenor	9.0
777009	2025-07-25	Brian O'Nora	11.0
777005	2025-07-25	Clint Vondrak	3.0
777017	2025-07-25	Mark Ripperger	17.0
777007	2025-07-25	Scott Barry	18.0
777011	2025-07-25	Ron Kulpa	1.0
777006	2025-07-25	Mike Muchlinski	5.0
777004	2025-07-25	Marvin Hudson	9.0
777010	2025-07-26	Malachi Moore	8.0
776990	2025-07-26	Quinn Wolcott	10.0
777003	2025-07-26	Paul Clemons	7.0
777002	2025-07-26	Bruce Dreckman	2.0
777000	2025-07-26	Willie Traynor	8.0
776999	2025-07-26	Ben May	18.0
776993	2025-07-26	Mike Estabrook	11.0
777001	2025-07-26	John Libka	13.0
776994	2025-07-26	Nick Mahrley	7.0
776996	2025-07-26	Tony Randazzo	11.0
776998	2025-07-26	Stu Scheurwater	6.0
776992	2025-07-26	Lance Barrett	4.0
776985	2025-07-26	Tripp Gibson	3.0
776995	2025-07-26	Doug Eddings	9.0
776997	2025-07-26	Cory Blaser	12.0
776991	2025-07-26	CB Bucknor	6.0
776975	2025-07-27	Nic Lentz	5.0
776986	2025-07-27	Roberto Ortiz	6.0
776983	2025-07-27	Dan Merzel	7.0
776984	2025-07-27	Nate Tomlinson	6.0
776988	2025-07-27	Sean Barber	7.0
776982	2025-07-27	Adam Hamari	3.0
776987	2025-07-27	Austin Jones	14.0
776976	2025-07-27	Adam Beck	8.0
776979	2025-07-27	Alex Tosi	9.0
776989	2025-07-27	Vic Carapazza	9.0
776978	2025-07-27	John Bacon	5.0
776980	2025-07-27	Tom Hanahan	11.0
776981	2025-07-27	Laz Diaz	9.0
776977	2025-07-27	Charlie Ramos	5.0
776974	2025-07-27	Ryan Blakney	8.0
776961	2025-07-28	Carlos Torres	9.0
776971	2025-07-28	Dan Iassogna	17.0
776966	2025-07-28	Brian Walsh	15.0
776968	2025-07-28	Mark Wegner	14.0
776973	2025-07-28	Alex MacKay	6.0
776970	2025-07-28	Edwin Moscoso	6.0
776972	2025-07-28	Phil Cuzzi	8.0
776967	2025-07-28	Andy Fletcher	7.0
776960	2025-07-28	Erich Bacchus	8.0
776965	2025-07-28	James Hoye	12.0
776969	2025-07-28	Lance Barksdale	3.0
776958	2025-07-28	Junior Valentine	10.0
776959	2025-07-28	Emil Jimenez	13.0
776964	2025-07-28	Manny Gonzalez	11.0
776957	2025-07-28	Brennan Miller	4.0
776953	2025-07-29	Alan Porter	14.0
776963	2025-07-29	Jansen Visconti	9.0
776949	2025-07-29	Chris Guccione	12.0
776955	2025-07-29	Scott Barry	15.0
776951	2025-07-29	Shane Livensparger	14.0
776962	2025-07-29	Nick Mahrley	5.0
778372	2025-07-29	Mark Ripperger	20.0
776954	2025-07-29	Alfonso Márquez	13.0
776956	2025-07-29	D.J. Reyburn	12.0
776952	2025-07-29	Dan Bellino	9.0
776950	2025-07-29	Will Little	11.0
776945	2025-07-29	Marvin Hudson	13.0
776947	2025-07-29	Mike Muchlinski	8.0
776943	2025-07-29	Brock Ballou	4.0
776944	2025-07-29	Jeremie Rehak	7.0
776946	2025-07-29	Brian O'Nora	5.0
776937	2025-07-30	Ryan Additon	10.0
776939	2025-07-30	Clint Vondrak	12.0
776948	2025-07-30	Vic Carapazza	17.0
776940	2025-07-30	Jim Wolf	9.0
776935	2025-07-30	Lance Barrett	14.0
776930	2025-07-30	Chris Conroy	9.0
776936	2025-07-30	CB Bucknor	1.0
776932	2025-07-30	Jacob Metz	9.0
776933	2025-07-30	Ron Kulpa	3.0
776931	2025-07-30	Derek Thomas	5.0
776942	2025-07-30	Bruce Dreckman	5.0
776938	2025-07-30	David Rackley	9.0
776941	2025-07-30	Austin Jones	7.0
776934	2025-07-30	Mike Estabrook	2.0
776929	2025-07-30	John Libka	13.0
776928	2025-07-31	Ryan Wills	23.0
776927	2025-07-31	Chad Whitson	11.0
776923	2025-07-31	Sean Barber	6.0
776926	2025-08-01	Nic Lentz	7.0
776921	2025-08-01	Lance Barksdale	5.0
776913	2025-08-01	Brian Walsh	9.0
776917	2025-08-01	Edwin Moscoso	25.0
776920	2025-08-01	Nate Tomlinson	12.0
776922	2025-08-01	Laz Diaz	3.0
776924	2025-08-01	Adam Beck	5.0
776915	2025-08-01	Doug Eddings	1.0
776918	2025-08-01	Tony Randazzo	5.0
776916	2025-08-01	John Tumpane	9.0
776906	2025-08-01	Alex Tosi	5.0
776914	2025-08-01	Gabe Morales	6.0
776908	2025-08-01	James Hoye	7.0
776925	2025-08-01	Chris Segal	25.0
776919	2025-08-01	Charlie Ramos	33.0
776909	2025-08-02	Erich Bacchus	10.0
776901	2025-08-02	Phil Cuzzi	4.0
776902	2025-08-02	Emil Jimenez	7.0
776900	2025-08-02	Mark Wegner	6.0
776904	2025-08-02	Carlos Torres	13.0
776912	2025-08-02	Mark Ripperger	12.0
776903	2025-08-02	Chris Guccione	10.0
776899	2025-08-02	John Bacon	9.0
776911	2025-08-02	Andy Fletcher	18.0
776907	2025-08-02	Will Little	6.0
776898	2025-08-02	Brennan Miller	1.0
776896	2025-08-02	Manny Gonzalez	13.0
776897	2025-08-02	James Jean	10.0
776910	2025-08-02	Alex MacKay	2.0
776905	2025-08-02	Dan Iassogna	9.0
776895	2025-08-03	Brian O'Nora	7.0
776889	2025-08-03	Dan Bellino	3.0
776894	2025-08-03	David Rackley	17.0
776893	2025-08-03	Bruce Dreckman	11.0
776887	2025-08-03	Jansen Visconti	16.0
776892	2025-08-03	Scott Barry	9.0
776891	2025-08-03	Alan Porter	10.0
776886	2025-08-03	Alfonso Márquez	14.0
776881	2025-08-03	Marvin Hudson	10.0
776885	2025-08-03	Jeremie Rehak	13.0
776884	2025-08-03	Brock Ballou	10.0
776883	2025-08-03	John Libka	9.0
776890	2025-08-03	Nick Mahrley	2.0
776888	2025-08-03	Mike Muchlinski	8.0
776882	2025-08-04	Austin Jones	4.0
776879	2025-08-04	Ryan Additon	9.0
776874	2025-08-04	Bill Miller	9.0
776875	2025-08-04	Lance Barrett	10.0
776877	2025-08-04	Jim Wolf	16.0
776880	2025-08-04	Chad Whitson	13.0
776876	2025-08-04	Nestor Ceja	13.0
776871	2025-08-04	Chris Conroy	13.0
776872	2025-08-04	Jordan Baker	16.0
776867	2025-08-04	Cory Blaser	6.0
776873	2025-08-04	D.J. Reyburn	8.0
776870	2025-08-04	Ramon De Jesus	5.0
776878	2025-08-04	CB Bucknor	5.0
776868	2025-08-05	Chris Segal	5.0
776866	2025-08-05	Ryan Wills	9.0
776864	2025-08-05	Edwin Moscoso	8.0
776862	2025-08-05	Charlie Ramos	10.0
776861	2025-08-05	Chad Fairchild	9.0
776865	2025-08-05	Clint Vondrak	23.0
776863	2025-08-05	Todd Tichenor	5.0
776848	2025-08-05	Alex Tosi	10.0
776860	2025-08-05	Adam Beck	6.0
776858	2025-08-05	Adrian Johnson	18.0
776857	2025-08-05	Ryan Blakney	11.0
776869	2025-08-05	Malachi Moore	9.0
776854	2025-08-05	Derek Thomas	14.0
776855	2025-08-05	John Tumpane	2.0
776852	2025-08-05	Sean Barber	15.0
776851	2025-08-06	Alex MacKay	6.0
776846	2025-08-06	Adam Hamari	5.0
776843	2025-08-06	Manny Gonzalez	9.0
776847	2025-08-06	Dan Iassogna	7.0
776845	2025-08-06	Brennan Miller	5.0
776836	2025-08-06	Stu Scheurwater	21.0
776859	2025-08-06	Ben May	13.0
776839	2025-08-06	Quinn Wolcott	8.0
776844	2025-08-06	Lance Barksdale	6.0
776856	2025-08-06	David Rackley	10.0
776853	2025-08-06	Andy Fletcher	9.0
776838	2025-08-06	James Hoye	5.0
776841	2025-08-06	John Bacon	14.0
776849	2025-08-06	Willie Traynor	10.0
776850	2025-08-06	Tony Randazzo	3.0
776837	2025-08-07	Phil Cuzzi	6.0
776830	2025-08-07	Marvin Hudson	7.0
776842	2025-08-07	Chris Guccione	14.0
776840	2025-08-07	Alan Porter	7.0
776821	2025-08-08	Brock Ballou	10.0
776829	2025-08-08	Jim Wolf	5.0
776831	2025-08-08	Carlos Torres	5.0
776835	2025-08-08	Dan Merzel	8.0
776834	2025-08-08	Chad Whitson	6.0
776833	2025-08-08	Jansen Visconti	14.0
776823	2025-08-08	John Libka	6.0
776832	2025-08-08	Tom Hanahan	11.0
776828	2025-08-08	Will Little	5.0
776826	2025-08-08	Roberto Ortiz	5.0
776825	2025-08-08	Brian Walsh	7.0
776820	2025-08-08	Scott Barry	12.0
776824	2025-08-08	Paul Clemons	5.0
776822	2025-08-08	Tripp Gibson	5.0
776827	2025-08-08	Dan Bellino	13.0
776812	2025-08-09	Chris Segal	3.0
776811	2025-08-09	Lance Barrett	14.0
778431	2025-08-09	David Rackley	8.0
776819	2025-08-09	Edwin Moscoso	14.0
776815	2025-08-09	Jordan Baker	9.0
776802	2025-08-09	Ryan Blakney	6.0
776813	2025-08-09	Nestor Ceja	11.0
776816	2025-08-09	Clint Vondrak	2.0
776807	2025-08-09	CB Bucknor	9.0
776817	2025-08-09	Ryan Additon	11.0
776818	2025-08-09	Bill Miller	10.0
776810	2025-08-09	Cory Blaser	5.0
776809	2025-08-09	Chris Conroy	11.0
776814	2025-08-09	Austin Jones	4.0
776808	2025-08-09	D.J. Reyburn	10.0
776805	2025-08-09	Ramon De Jesus	11.0
776799	2025-08-10	Ryan Wills	13.0
776804	2025-08-10	Charlie Ramos	5.0
776803	2025-08-10	Jen Pawol	8.0
776797	2025-08-10	Derek Thomas	8.0
776806	2025-08-10	Todd Tichenor	14.0
776798	2025-08-10	Malachi Moore	10.0
776796	2025-08-10	Tony Randazzo	8.0
776801	2025-08-10	Alex MacKay	22.0
776794	2025-08-10	John Tumpane	19.0
776789	2025-08-10	Adam Beck	8.0
776791	2025-08-10	Adrian Johnson	9.0
776788	2025-08-10	Sean Barber	9.0
776795	2025-08-10	Edwin Jimenez	5.0
776793	2025-08-10	John Bacon	8.0
776800	2025-08-10	Alex Tosi	6.0
776792	2025-08-11	Alfonso Márquez	5.0
776790	2025-08-11	Doug Eddings	8.0
776784	2025-08-11	Lance Barksdale	11.0
776781	2025-08-11	Mike Estabrook	3.0
776786	2025-08-11	Ben May	8.0
776783	2025-08-11	Adam Hamari	5.0
776782	2025-08-11	Junior Valentine	13.0
776779	2025-08-11	Dan Iassogna	11.0
776780	2025-08-11	Quinn Wolcott	5.0
776787	2025-08-11	Brennan Miller	11.0
776785	2025-08-11	Shane Livensparger	13.0
776770	2025-08-12	Will Little	13.0
776776	2025-08-12	Mike Muchlinski	1.0
776773	2025-08-12	Laz Diaz	15.0
776774	2025-08-12	Gabe Morales	10.0
776768	2025-08-12	Alan Porter	6.0
776772	2025-08-12	Vic Carapazza	18.0
776777	2025-08-12	Willie Traynor	7.0
776778	2025-08-12	Phil Cuzzi	7.0
776775	2025-08-12	Tom Hanahan	3.0
776762	2025-08-12	Brian Walsh	6.0
776767	2025-08-12	Paul Clemons	6.0
776771	2025-08-12	Roberto Ortiz	14.0
776769	2025-08-12	Tripp Gibson	15.0
776764	2025-08-12	Nate Tomlinson	5.0
776763	2025-08-12	Scott Barry	13.0
776765	2025-08-13	Carlos Torres	8.0
776759	2025-08-13	Ryan Additon	15.0
776754	2025-08-13	Dan Bellino	1.0
776755	2025-08-13	Bill Miller	17.0
776758	2025-08-13	Nestor Ceja	11.0
776746	2025-08-13	Derek Thomas	10.0
776749	2025-08-13	Ramon De Jesus	12.0
776756	2025-08-13	Nic Lentz	17.0
776757	2025-08-13	Jim Wolf	5.0
776753	2025-08-13	Ryan Blakney	5.0
776751	2025-08-13	Chris Conroy	10.0
776752	2025-08-13	CB Bucknor	11.0
776766	2025-08-13	James Jean	17.0
776761	2025-08-13	Jansen Visconti	7.0
776760	2025-08-13	Jacob Metz	5.0
776745	2025-08-14	Clint Vondrak	13.0
776750	2025-08-14	Austin Jones	8.0
776747	2025-08-14	Chris Segal	3.0
776743	2025-08-14	Emil Jimenez	5.0
776744	2025-08-14	John Bacon	7.0
776742	2025-08-14	Adrian Johnson	10.0
776748	2025-08-14	Mark Ripperger	7.0
776741	2025-08-15	Alex MacKay	3.0
776737	2025-08-15	Brock Ballou	5.0
776740	2025-08-15	Erich Bacchus	18.0
776739	2025-08-15	Doug Eddings	8.0
776735	2025-08-15	Malachi Moore	11.0
776738	2025-08-15	Charlie Ramos	2.0
776730	2025-08-15	Quinn Wolcott	7.0
776736	2025-08-15	Mark Wegner	20.0
776732	2025-08-15	Junior Valentine	7.0
776728	2025-08-15	Todd Tichenor	4.0
776731	2025-08-15	Nick Mahrley	7.0
776729	2025-08-15	Adam Beck	13.0
776734	2025-08-15	David Arrieta	13.0
776727	2025-08-15	John Tumpane	5.0
776733	2025-08-15	Chad Fairchild	7.0
776722	2025-08-16	Ben May	9.0
776719	2025-08-16	Tony Randazzo	4.0
776723	2025-08-16	Mike Muchlinski	16.0
776725	2025-08-16	Gabe Morales	2.0
776726	2025-08-16	Shane Livensparger	4.0
776724	2025-08-16	Alan Porter	12.0
776720	2025-08-16	Alfonso Márquez	11.0
776721	2025-08-16	Brian O'Nora	11.0
776716	2025-08-16	Tripp Gibson	13.0
776713	2025-08-16	Vic Carapazza	20.0
776715	2025-08-16	Paul Clemons	17.0
776711	2025-08-16	Dan Iassogna	3.0
776717	2025-08-16	Brennan Miller	6.0
776718	2025-08-16	Lance Barksdale	9.0
776712	2025-08-16	Adam Hamari	8.0
776700	2025-08-17	Ryan Blakney	9.0
776714	2025-08-17	Jim Wolf	8.0
776710	2025-08-17	Jansen Visconti	14.0
776706	2025-08-17	Willie Traynor	9.0
776709	2025-08-17	Mike Estabrook	5.0
776705	2025-08-17	Roberto Ortiz	12.0
776698	2025-08-17	Nic Lentz	12.0
776708	2025-08-17	Jacob Metz	20.0
776704	2025-08-17	Phil Cuzzi	7.0
776701	2025-08-17	Ramon De Jesus	11.0
776699	2025-08-17	Will Little	16.0
776703	2025-08-17	Scott Barry	8.0
776697	2025-08-17	Jeremie Rehak	9.0
776707	2025-08-17	Nate Tomlinson	10.0
776702	2025-08-17	Tom Hanahan	8.0
776695	2025-08-18	Ron Kulpa	9.0
777459	2025-08-18	Stu Scheurwater	7.0
776692	2025-08-18	Lance Barrett	10.0
776694	2025-08-18	Mark Ripperger	7.0
776688	2025-08-18	John Bacon	11.0
776689	2025-08-18	Laz Diaz	19.0
776696	2025-08-18	Emil Jimenez	22.0
776693	2025-08-18	Ryan Additon	7.0
776681	2025-08-18	Chris Conroy	5.0
776682	2025-08-18	Chris Guccione	4.0
776683	2025-08-18	James Hoye	7.0
776690	2025-08-18	Adrian Johnson	7.0
776680	2025-08-19	Erich Bacchus	10.0
776691	2025-08-19	Jordan Baker	10.0
776684	2025-08-19	Manny Gonzalez	7.0
776679	2025-08-19	Nick Mahrley	10.0
776686	2025-08-19	Junior Valentine	11.0
776678	2025-08-19	Nestor Ceja	9.0
776676	2025-08-19	Dan Merzel	5.0
776685	2025-08-19	Carlos Torres	1.0
776675	2025-08-19	Quinn Wolcott	7.0
776677	2025-08-19	Bill Miller	16.0
776667	2025-08-19	John Libka	6.0
776672	2025-08-19	David Rackley	11.0
776687	2025-08-19	Doug Eddings	21.0
776671	2025-08-19	Adam Hamari	15.0
776674	2025-08-19	Adam Beck	9.0
776668	2025-08-19	John Tumpane	10.0
776661	2025-08-20	Vic Carapazza	3.0
776662	2025-08-20	Brian O'Nora	13.0
776669	2025-08-20	Gabe Morales	1.0
776673	2025-08-20	Charlie Ramos	9.0
776658	2025-08-20	Chad Whitson	5.0
776670	2025-08-20	Ryan Blakney	8.0
776659	2025-08-20	Todd Tichenor	9.0
776664	2025-08-20	Chad Fairchild	10.0
776663	2025-08-20	Dan Bellino	7.0
776652	2025-08-20	Brennan Miller	3.0
776656	2025-08-20	D.J. Reyburn	9.0
776666	2025-08-20	Brian Walsh	9.0
776660	2025-08-20	Lance Barksdale	11.0
776665	2025-08-20	Dan Iassogna	6.0
776644	2025-08-21	Ryan Wills	14.0
776653	2025-08-21	Edwin Jimenez	11.0
776657	2025-08-21	Paul Clemons	10.0
776651	2025-08-21	Derek Thomas	5.0
776650	2025-08-21	Mike Muchlinski	12.0
776655	2025-08-21	Mike Estabrook	9.0
776654	2025-08-21	Alfonso Márquez	9.0
776631	2025-08-21	Jacob Metz	11.0
776642	2025-08-21	Sean Barber	12.0
776645	2025-08-22	Ben May	19.0
776637	2025-08-22	Alex Tosi	9.0
776648	2025-08-22	John Bacon	9.0
776643	2025-08-22	Laz Diaz	17.0
776647	2025-08-22	Lance Barrett	1.0
776649	2025-08-22	Willie Traynor	12.0
776641	2025-08-22	Jeremie Rehak	7.0
776646	2025-08-22	Tom Hanahan	7.0
776639	2025-08-22	Stu Scheurwater	16.0
776638	2025-08-22	James Hoye	5.0
776634	2025-08-22	Nic Lentz	9.0
776640	2025-08-22	Adrian Johnson	5.0
776635	2025-08-22	Ryan Additon	11.0
776636	2025-08-22	Edwin Moscoso	3.0
776633	2025-08-22	Emil Jimenez	16.0
776632	2025-08-23	Ron Kulpa	6.0
776627	2025-08-23	Carlos Torres	13.0
776630	2025-08-23	Nestor Ceja	13.0
776628	2025-08-23	Cory Blaser	10.0
776629	2025-08-23	Erich Bacchus	17.0
776625	2025-08-23	Adam Beck	6.0
776623	2025-08-23	Chris Conroy	10.0
776622	2025-08-23	Adam Hamari	11.0
776621	2025-08-23	Mark Ripperger	8.0
776626	2025-08-23	Roberto Ortiz	11.0
776617	2025-08-23	Chris Guccione	6.0
776618	2025-08-23	Quinn Wolcott	13.0
776620	2025-08-23	John Libka	3.0
776619	2025-08-23	Jordan Baker	10.0
776606	2025-08-24	Doug Eddings	9.0
776612	2025-08-24	Brian O'Nora	5.0
776613	2025-08-24	Junior Valentine	5.0
776624	2025-08-24	Bill Miller	7.0
776615	2025-08-24	Dan Iassogna	18.0
776614	2025-08-24	Todd Tichenor	8.0
776607	2025-08-24	Dan Merzel	8.0
776610	2025-08-24	Jen Pawol	4.0
776605	2025-08-24	Brian Walsh	7.0
776609	2025-08-24	Lance Barksdale	7.0
776603	2025-08-24	David Rackley	10.0
776602	2025-08-24	D.J. Reyburn	15.0
776616	2025-08-24	Charlie Ramos	9.0
776611	2025-08-24	John Tumpane	5.0
776608	2025-08-24	Nick Mahrley	7.0
776604	2025-08-25	Vic Carapazza	7.0
776601	2025-08-25	Tom Hanahan	9.0
776600	2025-08-25	Mark Wegner	3.0
776597	2025-08-25	Mike Estabrook	15.0
776596	2025-08-25	Alfonso Márquez	14.0
776598	2025-08-25	Scott Barry	16.0
776599	2025-08-25	Andy Fletcher	7.0
776589	2025-08-25	Derek Thomas	13.0
776592	2025-08-25	Alex MacKay	4.0
776595	2025-08-25	Ryan Wills	15.0
776590	2025-08-25	Dan Bellino	11.0
776594	2025-08-25	Paul Clemons	7.0
776593	2025-08-25	Manny Gonzalez	12.0
776583	2025-08-26	Malachi Moore	9.0
776586	2025-08-26	Alex Tosi	17.0
776584	2025-08-26	Adam Hamari	3.0
776588	2025-08-26	Laz Diaz	6.0
776582	2025-08-26	Lance Barrett	12.0
776585	2025-08-26	Willie Traynor	11.0
776591	2025-08-26	Nic Lentz	5.0
776581	2025-08-26	Shane Livensparger	13.0
776575	2025-08-26	John Bacon	10.0
776574	2025-08-26	Quinn Wolcott	9.0
776573	2025-08-26	Clint Vondrak	13.0
776578	2025-08-26	Stu Scheurwater	11.0
776577	2025-08-26	Edwin Jimenez	13.0
776587	2025-08-26	Sean Barber	7.0
776576	2025-08-26	Edwin Moscoso	7.0
776562	2025-08-27	Ramon De Jesus	6.0
776570	2025-08-27	Erich Bacchus	13.0
776580	2025-08-27	Nestor Ceja	7.0
776566	2025-08-27	CB Bucknor	6.0
776565	2025-08-27	Tyler Jones	13.0
776561	2025-08-27	Will Little	7.0
776579	2025-08-27	Mark Ripperger	5.0
776567	2025-08-27	Carlos Torres	17.0
776568	2025-08-27	Jordan Baker	3.0
776563	2025-08-27	Alan Porter	23.0
776571	2025-08-27	James Hoye	4.0
776557	2025-08-27	Chris Guccione	15.0
776559	2025-08-27	Tony Randazzo	7.0
776572	2025-08-27	Cory Blaser	5.0
776569	2025-08-27	Austin Jones	13.0
776554	2025-08-28	Dan Merzel	5.0
776555	2025-08-28	John Libka	7.0
776553	2025-08-28	James Jean	10.0
776564	2025-08-28	Nick Mahrley	5.0
776550	2025-08-28	David Rackley	7.0
776558	2025-08-28	Jansen Visconti	11.0
776556	2025-08-28	Todd Tichenor	14.0
776560	2025-08-28	Brock Ballou	23.0
776548	2025-08-29	Andy Fletcher	28.0
776551	2025-08-29	D.J. Reyburn	12.0
776545	2025-08-29	Derek Thomas	5.0
776552	2025-08-29	Alfonso Márquez	3.0
776546	2025-08-29	Brian O'Nora	9.0
776547	2025-08-29	Nate Tomlinson	9.0
776541	2025-08-29	Manny Gonzalez	11.0
776549	2025-08-29	Dan Iassogna	6.0
776543	2025-08-29	Vic Carapazza	2.0
776540	2025-08-29	Lance Barksdale	8.0
776533	2025-08-29	Brian Walsh	23.0
776542	2025-08-29	Jim Wolf	18.0
776538	2025-08-29	Chad Whitson	7.0
776534	2025-08-29	Phil Cuzzi	3.0
776544	2025-08-29	Charlie Ramos	12.0
776536	2025-08-30	Sean Barber	6.0
776531	2025-08-30	Nic Lentz	5.0
776525	2025-08-30	Jordan Baker	5.0
776539	2025-08-30	Chris Segal	13.0
776535	2025-08-30	Malachi Moore	19.0
776532	2025-08-30	Lance Barrett	5.0
776530	2025-08-30	Alex Tosi	15.0
776527	2025-08-30	Mike Estabrook	5.0
776528	2025-08-30	Ryan Wills	4.0
776537	2025-08-30	Mark Wegner	7.0
776516	2025-08-30	Paul Clemons	12.0
776526	2025-08-30	Alex MacKay	7.0
776523	2025-08-30	Dan Bellino	7.0
