date	away_team	home_team	predicted_total	prediction_std	high_tail_prob_9p5	low_tail_prob_7p5	total_runs
2025-05-09	Los Angeles Dodgers	Arizona Diamondbacks	8.826407078991943	4.3042636	0.3638333827605043	0.43637497514835666	25
2025-05-09	Cincinnati Reds	Houston Astros	8.364513669326811	4.339294	0.361401745711783	0.4436353215610153	3
2025-05-09	Miami Marlins	Chicago White Sox	8.897141563956797	4.64887	0.40763281885288105	0.4170352825557358	8
2025-05-09	San Francisco Giants	Minnesota Twins	9.138436546201325	4.1605635	0.4678048942951446	0.4036767551337845	4
2025-05-09	Atlanta Braves	Pittsburgh Pirates	7.399682743951313	4.468017	0.30543019477031574	0.5068270751868851	5
2025-05-10	Texas Rangers	Detroit Tigers	7.462956319634684	4.378411	0.3252878755678926	0.4817902454768784	13
2025-05-10	Boston Red Sox	Kansas City Royals	8.459911385517827	4.322187	0.38668930832050186	0.42575256914249726	11
2025-05-10	New York Yankees	Athletics	10.68221861030777	4.548539	0.5193994735149627	0.37465988487354585	18
2025-05-10	St. Louis Cardinals	Washington Nationals	10.611356125638213	4.650126	0.5040433977512603	0.37798668235889743	6
2025-05-10	Atlanta Braves	Pittsburgh Pirates	8.784621907321176	4.534201	0.4294129819025789	0.4070329317485458	5
2025-05-10	Milwaukee Brewers	Tampa Bay Rays	8.434279056085835	4.4348354	0.3703611463656221	0.4401032993232376	5
2025-05-10	Philadelphia Phillies	Cleveland Guardians	8.405443304480572	4.1655536	0.33382979932926043	0.46509211749187773	8
2025-05-10	Miami Marlins	Chicago White Sox	8.842523137567957	4.691207	0.4107951611628328	0.406191808882869	4
2025-05-10	Chicago Cubs	New York Mets	7.196334737513366	4.0277896	0.29172738793990954	0.5034028241073257	11
2025-05-10	Los Angeles Dodgers	Arizona Diamondbacks	8.356976775240701	4.279062	0.3207637936224733	0.4810770997439987	3
2025-05-10	San Diego Padres	Colorado Rockies	11.400372606879612	5.6165376	0.5250559662250762	0.3757693716918594	21
2025-05-10	Baltimore Orioles	Los Angeles Angels	11.733563818672916	5.475288	0.5101339434055572	0.3755186566745407	7
2025-05-10	Toronto Blue Jays	Seattle Mariners	8.257303456674165	4.300441	0.35240143242977007	0.4510596224700577	9
2025-05-10	Cincinnati Reds	Houston Astros	8.528224951429245	4.4565244	0.38750257197521076	0.44220366567722624	22
2025-05-10	San Francisco Giants	Minnesota Twins	8.633434819519245	4.262366	0.385063353215674	0.4135145971213944	3
2025-05-11	Los Angeles Dodgers	Arizona Diamondbacks	8.52803709594349	4.2660146	0.32475840750835283	0.4810770997439987	9
2025-05-11	San Francisco Giants	Minnesota Twins	9.548881359361427	4.311039	0.48968231424372244	0.39459824651829073	13
2025-05-11	Chicago Cubs	New York Mets	7.433967268447715	4.1007476	0.3049772948374544	0.4962927171622879	8
2025-05-11	St. Louis Cardinals	Washington Nationals	10.0074880959198	4.395071	0.43394469920299394	0.3940581390296585	7
2025-05-11	Boston Red Sox	Kansas City Royals	8.227332777991107	4.0348625	0.38514626923702105	0.4354597696696884	4
2025-05-11	Milwaukee Brewers	Tampa Bay Rays	8.568768565307623	4.246385	0.38017293516300066	0.43635662883869475	6
2025-05-11	Cincinnati Reds	Houston Astros	8.912197910733532	4.4152913	0.42465746108196123	0.406191808882869	6
2025-05-11	Baltimore Orioles	Los Angeles Angels	10.515188921545729	4.7490754	0.5107193087009674	0.38451258629909824	10
2025-05-11	Miami Marlins	Chicago White Sox	7.501225295718157	4.64826	0.308435574208716	0.4922969052230484	6
2025-05-11	Texas Rangers	Detroit Tigers	7.382088085339366	4.2215304	0.3004129976382051	0.4957312056457169	7
2025-05-11	Philadelphia Phillies	Cleveland Guardians	8.006905067012656	4.2585115	0.31787255111835344	0.4879527995025284	3
2025-05-11	Atlanta Braves	Pittsburgh Pirates	8.047100440091079	4.403456	0.34327149692676406	0.45351938695064853	7
2025-05-11	San Diego Padres	Colorado Rockies	9.145848676916788	4.5427346	0.3829004735102449	0.45754625887028044	12
2025-05-11	New York Yankees	Athletics	11.46293256704329	5.447077	0.5076212857631927	0.3720552811061508	14
2025-05-11	Toronto Blue Jays	Seattle Mariners	8.76101323089081	4.5151534	0.42235786024234634	0.40066810340038606	10
2025-05-12	Colorado Rockies	Texas Rangers	9.234242012117702	4.603588	0.4736892317203765	0.406191808882869	3
2025-05-12	Washington Nationals	Atlanta Braves	7.928730961287163	4.2083445	0.31960652772090775	0.48289971441379853	7
2025-05-12	Milwaukee Brewers	Cleveland Guardians	8.618167461880155	4.3126493	0.34572233859203205	0.4468964943324692	5
2025-05-12	Boston Red Sox	Detroit Tigers	11.020175433054652	5.108187	0.5283552621273284	0.3778761574660904	16
2025-05-12	Kansas City Royals	Houston Astros	8.692935653907131	4.5099115	0.4294129819025789	0.4070329317485458	12
2025-05-12	St. Louis Cardinals	Philadelphia Phillies	8.48051290117783	4.3834887	0.36488262716434344	0.4539877364074356	5
2025-05-12	New York Yankees	Seattle Mariners	9.020639453053183	4.379927	0.367447158729056	0.43814900607220003	16
2025-05-12	Los Angeles Angels	San Diego Padres	7.447113435010633	4.0641985	0.2980464846243654	0.4886422702705032	14
2025-05-12	Arizona Diamondbacks	San Francisco Giants	7.659976263979446	3.9546237	0.3014279097666536	0.5001518079673416	3
2025-05-12	Miami Marlins	Chicago Cubs	9.057601753192962	4.313847	0.3936267704119478	0.424493593875087	7
2025-05-12	Pittsburgh Pirates	New York Mets	7.156157210862032	4.0329123	0.2920394271960054	0.5075899669562942	7
2025-05-13	Boston Red Sox	Detroit Tigers	8.768937259778477	4.2374597	0.3817346066584383	0.4222255894576675	19
2025-05-13	Pittsburgh Pirates	New York Mets	7.4324555456268335	3.9468102	0.3169110149493013	0.4810673722659714	3
2025-05-13	New York Yankees	Seattle Mariners	8.633245484248581	4.5295105	0.32737906876705036	0.4516444870864517	3
2025-05-13	Miami Marlins	Chicago Cubs	9.572471978961225	4.258451	0.4309364229788576	0.40544172019115754	9
2025-05-13	Milwaukee Brewers	Cleveland Guardians	8.87818646196011	4.2530556	0.4031979292979036	0.4170352825557358	2
2025-05-13	Washington Nationals	Atlanta Braves	8.106776422532437	4.2705827	0.3574116200556551	0.44842925161472624	7
2025-05-13	Arizona Diamondbacks	San Francisco Giants	7.347903876837918	4.0887256	0.2936158776631151	0.5183969447051651	16
2025-05-13	Colorado Rockies	Texas Rangers	8.79374413462039	4.7235093	0.4373548955073152	0.406191808882869	5
2025-05-13	Los Angeles Angels	San Diego Padres	7.4995869349474304	4.052805	0.30674011412761554	0.4943083116447098	10
2025-05-13	Tampa Bay Rays	Toronto Blue Jays	8.157961621749374	4.0948825	0.3614737183203493	0.4561386176978714	20
2025-05-13	Athletics	Los Angeles Dodgers	10.67485983682947	4.941736	0.5063513134388213	0.3727037677203781	12
2025-05-13	Chicago White Sox	Cincinnati Reds	8.633481687201243	4.2353134	0.3769415349116121	0.4135145971213944	6
2025-05-13	Kansas City Royals	Houston Astros	8.181145899671286	4.3797417	0.361401745711783	0.45351938695064853	3
2025-05-14	Chicago White Sox	Cincinnati Reds	9.043005086252695	4.225068	0.4357718736281191	0.406191808882869	6
2025-05-14	Arizona Diamondbacks	San Francisco Giants	7.940545817318366	4.183966	0.30853215161464553	0.49314151496044467	15
2025-05-14	Tampa Bay Rays	Toronto Blue Jays	8.683613627540758	4.3073983	0.42465746108196123	0.4070329317485458	4
2025-05-14	St. Louis Cardinals	Philadelphia Phillies	8.158161517344622	4.5097427	0.3639869839300905	0.45250622719875644	21
2025-05-14	Minnesota Twins	Baltimore Orioles	9.534906417925615	4.6483073	0.41204263869426594	0.4109902271663315	9
2025-05-14	Minnesota Twins	Baltimore Orioles	9.342060971124697	4.58314	0.41204263869426594	0.4264853307639725	14
2025-05-14	St. Louis Cardinals	Philadelphia Phillies	7.332457219340571	4.299224	0.29321061376235824	0.5014445611869461	3
2025-05-14	Milwaukee Brewers	Cleveland Guardians	8.634758221307443	4.2752023	0.3686195165266786	0.43680961817852326	14
2025-05-14	Miami Marlins	Chicago Cubs	9.387634024905301	4.283163	0.4089229435076509	0.4189654180442459	4
2025-05-14	Colorado Rockies	Texas Rangers	8.042711308781437	4.7379704	0.349685391818503	0.4511858472262985	11
2025-05-14	Kansas City Royals	Houston Astros	7.572072114845665	4.615807	0.31753965321681843	0.4643989452754623	7
2025-05-14	Los Angeles Angels	San Diego Padres	7.979611270822727	4.19091	0.32790068689487323	0.460569752160228	6
2025-05-14	Pittsburgh Pirates	New York Mets	7.633727418800442	4.0001254	0.3155015319933687	0.4587525376712448	4
2025-05-14	Athletics	Los Angeles Dodgers	10.315363591013123	4.7601814	0.4971015547184234	0.3894051680003769	12
2025-05-14	Washington Nationals	Atlanta Braves	7.919908632797838	4.241198	0.3113536566843782	0.48289971441379853	9
2025-05-14	Boston Red Sox	Detroit Tigers	8.730791347451538	4.036655	0.37260880175731526	0.42667914718738864	11
2025-05-14	New York Yankees	Seattle Mariners	8.501815720224172	4.2395406	0.33724364343784197	0.4769936689769394	5
2025-05-15	Washington Nationals	Atlanta Braves	7.634281237009542	4.0761175	0.3176685244192873	0.4811580130492813	7
2025-05-15	Minnesota Twins	Baltimore Orioles	9.630591694796648	4.782111	0.41336757842204913	0.41739314288250273	4
2025-05-15	Chicago White Sox	Cincinnati Reds	8.617859328820128	4.610989	0.38338121477268083	0.4211823710834152	8
2025-05-15	Tampa Bay Rays	Toronto Blue Jays	9.07853037864094	4.396914	0.46101128801386404	0.4070329317485458	11
2025-05-15	Houston Astros	Texas Rangers	7.4335397184320415	4.5225563	0.32686978880069595	0.4896983453666336	1
2025-05-15	Athletics	Los Angeles Dodgers	10.07037506199702	4.6032357	0.4744404648212676	0.3859924861823685	21
2025-05-16	Seattle Mariners	San Diego Padres	7.775441548475077	4.0899324	0.31096031967304094	0.4850773283874161	6
2025-05-16	Tampa Bay Rays	Miami Marlins	10.268520551426436	4.648775	0.5090307329563384	0.3943074592982895	13
2025-05-16	Chicago White Sox	Chicago Cubs	8.492330021081353	4.373031	0.36951904002330643	0.44712178200832675	16
2025-05-16	New York Mets	New York Yankees	8.139107978603356	4.2422547	0.3660183638682161	0.44801923126331633	8
2025-05-16	Washington Nationals	Baltimore Orioles	9.236097324210117	4.726996	0.39244084063670975	0.4450545141135819	7
2025-05-16	Detroit Tigers	Toronto Blue Jays	8.943717510162895	4.261354	0.40585648122928486	0.42561318368069	9
2025-05-16	Colorado Rockies	Arizona Diamondbacks	11.527328428002615	4.777011	0.49838254198114923	0.38345130771747893	8
2025-05-16	Cleveland Guardians	Cincinnati Reds	8.410360280198695	4.4716406	0.34955265823505266	0.4584500202571518	9
2025-05-16	St. Louis Cardinals	Kansas City Royals	8.147097271081845	4.2941794	0.38514626923702105	0.4354597696696884	13
2025-05-16	Houston Astros	Texas Rangers	7.679490425411568	4.376861	0.32733747664592605	0.4730308660899765	9
2025-05-16	Minnesota Twins	Milwaukee Brewers	8.443845367944899	4.3999224	0.37468175593517167	0.4436353215610153	3
2025-05-16	Los Angeles Angels	Los Angeles Dodgers	10.536406540765856	4.501422	0.5064378236202484	0.3778761574660904	8
2025-05-16	Athletics	San Francisco Giants	8.302150103693418	4.2056794	0.34451396766803605	0.45180566996685334	10
2025-05-16	Atlanta Braves	Boston Red Sox	8.617607597197543	4.2839537	0.34291095439098224	0.4406223425304062	6
2025-05-16	Pittsburgh Pirates	Philadelphia Phillies	7.665753973435819	4.5647187	0.311770078574637	0.4684624025260574	12
2025-05-17	Pittsburgh Pirates	Philadelphia Phillies	7.997206865830957	4.2218513	0.32470150891445027	0.4570319363509781	7
2025-05-17	Cleveland Guardians	Cincinnati Reds	7.786984472460131	4.2340655	0.3063192934145723	0.4830839106475479	5
2025-05-17	New York Mets	New York Yankees	7.8408435248907375	4.2704034	0.3076641708960329	0.4797826477920181	5
2025-05-17	Chicago White Sox	Chicago Cubs	8.460621674174558	4.155734	0.36879085603855	0.44729694813839266	10
2025-05-17	Detroit Tigers	Toronto Blue Jays	8.894289032294164	4.283617	0.3914386600603853	0.42561318368069	3
2025-05-17	Washington Nationals	Baltimore Orioles	9.443375716828204	4.489931	0.3997288495650087	0.4256179580127365	16
2025-05-17	Tampa Bay Rays	Miami Marlins	10.468249095412975	4.9317284	0.5231076095966583	0.3778761574660904	4
2025-05-17	Houston Astros	Texas Rangers	7.429232808972427	4.2559857	0.3212851614107881	0.49240744799724884	6
2025-05-17	Atlanta Braves	Boston Red Sox	9.114442155900061	4.253842	0.4302186280836855	0.4164601990615494	13
2025-05-17	Colorado Rockies	Arizona Diamondbacks	12.772407681526511	5.655371	0.4848923180965667	0.3826521167194016	26
2025-05-17	Seattle Mariners	San Diego Padres	7.427391896492078	4.1510963	0.31183834973476277	0.5031490156089432	5
2025-05-17	Athletics	San Francisco Giants	8.142561693635063	4.1433325	0.3557687849154268	0.4484910497104294	1
2025-05-17	Los Angeles Angels	Los Angeles Dodgers	10.53641720656371	4.688767	0.5079321001438384	0.37882147521129916	20
2025-05-17	St. Louis Cardinals	Kansas City Royals	8.424506835337747	4.285001	0.38342613283298355	0.42662006706348726	1
2025-05-17	Minnesota Twins	Milwaukee Brewers	9.369163016719728	4.409197	0.4745143507389312	0.40368889659992524	7
2025-05-18	Detroit Tigers	Toronto Blue Jays	9.38986702654089	4.3562846	0.4575765942005401	0.41153990120045014	5
2025-05-18	Cleveland Guardians	Cincinnati Reds	8.557652537529421	4.4413886	0.35682570043704853	0.43076146930805514	4
2025-05-18	Colorado Rockies	Arizona Diamondbacks	10.011643177140172	4.4575453	0.4836162303356414	0.3913449773227341	1
2025-05-18	St. Louis Cardinals	Kansas City Royals	8.03871131741953	4.4511213	0.34821690026424273	0.43633753151050875	3
2025-05-18	Atlanta Braves	Boston Red Sox	8.573495117186166	4.1831603	0.3461189121355806	0.45602067202678986	14
2025-05-18	Pittsburgh Pirates	Philadelphia Phillies	7.503788005027009	4.2093124	0.30853077474735124	0.46936088890186617	1
2025-05-18	Tampa Bay Rays	Miami Marlins	9.222187569967193	4.70248	0.41623466316364155	0.44205734223476717	6
2025-05-18	Chicago White Sox	Chicago Cubs	8.904304909970987	4.1033635	0.42235786024234634	0.4063577482139237	8
2025-05-18	Minnesota Twins	Milwaukee Brewers	8.670233835725734	4.5462623	0.40763281885288105	0.4160820612346298	7
2025-05-18	Los Angeles Angels	Los Angeles Dodgers	10.951131237952039	5.0643306	0.5065274094013458	0.38345130771747893	10
2025-05-18	Seattle Mariners	San Diego Padres	6.884740145624446	4.176145	0.2906420588841234	0.5151333043014176	7
2025-05-18	New York Mets	New York Yankees	7.875095129022699	4.009981	0.3145118505110536	0.47537018150440524	10
2025-05-18	Washington Nationals	Baltimore Orioles	9.112859246404934	4.2153926	0.3823460609068666	0.44045726150623626	14
2025-05-18	Athletics	San Francisco Giants	7.720138296294216	4.2132635	0.30728122297427996	0.5001518079673416	5
2025-05-18	Houston Astros	Texas Rangers	8.527020056070818	4.5920563	0.38442647162578447	0.4448656150733597	7
2025-05-19	Cincinnati Reds	Pittsburgh Pirates	8.045489956855914	4.6475	0.34327149692676406	0.4517079481517441	8
2025-05-19	Chicago Cubs	Miami Marlins	9.894411881953586	4.3115816	0.4267385870566164	0.4159394392406113	15
2025-05-19	New York Mets	Boston Red Sox	8.620603221939652	4.2740602	0.3370529204954897	0.4494918891822464	4
2025-05-19	Houston Astros	Tampa Bay Rays	9.374406095438589	4.497928	0.48127244457285456	0.41140228599659273	7
2025-05-19	Seattle Mariners	Chicago White Sox	8.50446470208774	4.8683586	0.3606836289515291	0.4565692374145157	6
2025-05-19	Baltimore Orioles	Milwaukee Brewers	7.447830804920201	4.369325	0.3124857813467775	0.49726539343944853	9
2025-05-19	Cleveland Guardians	Minnesota Twins	7.878810199054214	4.5023317	0.32644036713741165	0.47410813063732454	11
2025-05-19	Detroit Tigers	St. Louis Cardinals	9.94299939281107	4.522262	0.49820555194895316	0.3998979160224564	15
2025-05-19	Philadelphia Phillies	Colorado Rockies	8.949192951831021	4.4389124	0.35030972067020283	0.4500729987060196	12
2025-05-19	Kansas City Royals	San Francisco Giants	7.799218166882064	4.386628	0.3205496281733309	0.4612695762550003	4
2025-05-19	Los Angeles Angels	Athletics	11.306198999753938	4.873877	0.5090923880008941	0.3803397664462692	7
2025-05-19	Arizona Diamondbacks	Los Angeles Dodgers	10.24946385172295	4.6071005	0.467966399040628	0.3929316470061905	14
2025-05-20	Cincinnati Reds	Pittsburgh Pirates	8.791119615797463	4.46973	0.4073135823359285	0.4179482886230118	1
2025-05-20	Chicago Cubs	Miami Marlins	10.462211396625506	4.8907332	0.5035677526859527	0.3826521167194016	15
2025-05-20	Atlanta Braves	Washington Nationals	8.812744941862627	4.3456006	0.37512288991115433	0.4387663075362808	8
2025-05-20	New York Mets	Boston Red Sox	8.33832820458711	4.118562	0.3467798978438173	0.4574192294513352	2
2025-05-20	Houston Astros	Tampa Bay Rays	8.750397881735067	4.4497323	0.4140022784819399	0.413939816657222	5
2025-05-20	Texas Rangers	New York Yankees	7.615580035279936	4.0093117	0.31130986515186176	0.4672771343623764	7
2025-05-20	San Diego Padres	Toronto Blue Jays	7.125172406640833	4.4731436	0.2963472336878572	0.5101051995193131	3
2025-05-20	Baltimore Orioles	Milwaukee Brewers	7.771789556037791	4.1453643	0.3057911306967531	0.49649749487987827	7
2025-05-20	Seattle Mariners	Chicago White Sox	9.016002131083624	4.4794345	0.4119039327254091	0.42153461665264436	1
2025-05-20	Detroit Tigers	St. Louis Cardinals	8.20152261346801	4.1656976	0.34665285054347855	0.46273858636967014	9
2025-05-20	Philadelphia Phillies	Colorado Rockies	9.951543942313588	4.3946204	0.4208092421641145	0.4283938118850357	11
2025-05-20	Kansas City Royals	San Francisco Giants	7.398008126721554	4.474769	0.3037483960737978	0.4991430112754471	5
2025-05-20	Los Angeles Angels	Athletics	10.895955096862558	5.1041355	0.5212599967388396	0.37465988487354585	12
2025-05-20	Arizona Diamondbacks	Los Angeles Dodgers	11.059226279411677	5.249447	0.5094712947277312	0.38026471823803254	7
2025-05-21	Detroit Tigers	St. Louis Cardinals	9.284214277395051	4.4796176	0.41611913148067337	0.4236297795211441	6
2025-05-21	Seattle Mariners	Chicago White Sox	7.4100393932300195	4.5651035	0.31400441232822285	0.4898760864173538	11
2025-05-21	Cincinnati Reds	Pittsburgh Pirates	8.341108333568478	4.859706	0.356824234162787	0.4475618609820969	4
2025-05-21	Houston Astros	Tampa Bay Rays	8.83321376863725	4.422745	0.41075423065326555	0.40957212537876436	12
2025-05-21	Kansas City Royals	San Francisco Giants	7.0396261678808765	4.376425	0.29447973672054156	0.5028237172996171	12
2025-05-21	Chicago Cubs	Miami Marlins	10.353713917890758	5.000918	0.5070087765125518	0.38834472984424895	3
2025-05-21	Baltimore Orioles	Milwaukee Brewers	8.51250213238668	4.475053	0.386631819640616	0.44712178200832675	12
2025-05-21	Los Angeles Angels	Athletics	11.781726988665955	5.2973714	0.5131482814220671	0.37465988487354585	15
2025-05-21	San Diego Padres	Toronto Blue Jays	7.863345803209963	4.37464	0.3331652015795503	0.48476029128185577	14
2025-05-21	Arizona Diamondbacks	Los Angeles Dodgers	10.96446348812912	4.6997085	0.5211076472667937	0.38345130771747893	4
2025-05-21	Cleveland Guardians	Minnesota Twins	7.983750892143774	4.3904586	0.3435017019858156	0.44090964287868806	6
2025-05-21	New York Mets	Boston Red Sox	8.594740930183551	4.2437253	0.33704963031909807	0.4523413607513077	6
2025-05-21	Texas Rangers	New York Yankees	8.057552167178494	4.2287	0.3267617315401827	0.4494932481681473	7
2025-05-21	Philadelphia Phillies	Colorado Rockies	10.298371358925218	4.490774	0.4947188232807403	0.39604572743526767	14
2025-05-22	Philadelphia Phillies	Colorado Rockies	10.116035606887095	4.6604147	0.42677020136020527	0.39114694089046786	2
2025-05-22	Los Angeles Angels	Athletics	10.181628955358596	4.5237184	0.44003776613376483	0.38880336970440216	15
2025-05-22	Texas Rangers	New York Yankees	7.7036659687981555	4.058545	0.30819517675540786	0.4645759889518387	1
2025-05-22	San Diego Padres	Toronto Blue Jays	8.008370163809076	4.181951	0.33501052561900957	0.448374927941478	13
2025-05-22	Atlanta Braves	Washington Nationals	8.720631165657867	4.3331947	0.37295228544376235	0.44178820938221286	15
2025-05-22	Seattle Mariners	Houston Astros	9.266152989893373	4.5204716	0.46892351850550223	0.4113814005290634	11
2025-05-22	Milwaukee Brewers	Pittsburgh Pirates	7.090540103317193	4.356362	0.293064200912932	0.4959226796065933	13
2025-05-22	Cleveland Guardians	Detroit Tigers	8.680183096927959	4.2596765	0.4294129819025789	0.4136826643382675	7
2025-05-23	Toronto Blue Jays	Tampa Bay Rays	8.46777831900845	4.2587414	0.3789262980570589	0.4359510251914627	4
2025-05-23	Arizona Diamondbacks	St. Louis Cardinals	8.8040919672065	4.194836	0.37043562236926897	0.4296094426547653	7
2025-05-23	Cleveland Guardians	Detroit Tigers	7.469415412293117	4.172863	0.31197961274288044	0.49955002755276035	4
2025-05-23	Los Angeles Dodgers	New York Mets	6.099001007172249	4.3591323	0.2956627786507402	0.506470412913478	12
2025-05-23	Milwaukee Brewers	Pittsburgh Pirates	7.1050798191755975	4.2645125	0.293064200912932	0.5006013819610244	11
2025-05-23	San Francisco Giants	Washington Nationals	8.64275394123819	4.28934	0.32698682252071243	0.4498698481952316	4
2025-05-23	Miami Marlins	Los Angeles Angels	8.864096183482173	4.332315	0.3484790593733583	0.44109866708866424	11
2025-05-23	Baltimore Orioles	Boston Red Sox	9.502885908774331	4.731107	0.4003146082510744	0.40355920285335845	24
2025-05-23	Seattle Mariners	Houston Astros	9.010805595605094	4.423169	0.4214097351183687	0.406191808882869	8
2025-05-23	New York Yankees	Colorado Rockies	11.004798703517459	4.7757764	0.5125611995128875	0.37845900148502654	5
2025-05-23	Philadelphia Phillies	Athletics	9.013456155228955	4.335937	0.3514631241907869	0.4699152120982773	7
2025-05-23	Texas Rangers	Chicago White Sox	6.703272320349387	4.6992364	0.29685411754749164	0.5006013819610244	5
2025-05-23	San Diego Padres	Atlanta Braves	7.165548879999833	4.2891803	0.29685411754749164	0.5120806643401749	3
2025-05-23	Kansas City Royals	Minnesota Twins	7.0193884998013765	4.5446343	0.3011227459063326	0.5087707826530106	4
2025-05-23	Chicago Cubs	Cincinnati Reds	8.706365177003457	4.2946277	0.39636850658557754	0.4202950605785019	19
2025-05-24	New York Yankees	Colorado Rockies	12.294830947348093	5.893333	0.5083486293224578	0.37505728096119234	14
2025-05-24	Seattle Mariners	Houston Astros	8.102374145642825	4.229478	0.33980921212337356	0.4534179100429184	3
2025-05-24	Baltimore Orioles	Boston Red Sox	8.688861466800281	4.1647534	0.34360956255100117	0.4307795116340286	11
2025-05-24	Kansas City Royals	Minnesota Twins	8.539084451193542	4.572916	0.38750257197521076	0.4404265770351059	9
2025-05-24	Arizona Diamondbacks	St. Louis Cardinals	8.109207663685936	4.003233	0.33400573435924397	0.46273858636967014	11
2025-05-24	San Francisco Giants	Washington Nationals	8.942167850154217	4.263723	0.37820684019229756	0.44178820938221286	3
2025-05-24	Milwaukee Brewers	Pittsburgh Pirates	7.452608312084423	4.2518854	0.31947728100917683	0.4920609065925247	3
2025-05-24	Chicago Cubs	Cincinnati Reds	8.86495123464615	4.400894	0.38424615565440995	0.42452356309048006	10
2025-05-24	Texas Rangers	Chicago White Sox	6.538431576529345	4.526105	0.29685411754749164	0.5027796933089859	15
2025-05-24	Toronto Blue Jays	Tampa Bay Rays	9.262831686124485	4.272486	0.48045029386560967	0.40957212537876436	4
2025-05-24	Los Angeles Dodgers	New York Mets	6.15308337581626	4.346514	0.29172738793990954	0.5015954801475174	7
2025-05-24	Cleveland Guardians	Detroit Tigers	8.334980261707415	4.2286177	0.3646534949888979	0.44773711651912995	12
2025-05-24	Philadelphia Phillies	Athletics	9.902961692445121	4.380708	0.42641271654270035	0.42214585632435153	15
2025-05-24	Miami Marlins	Los Angeles Angels	8.901403867299944	4.491585	0.3484790593733583	0.44198150724521945	8
2025-05-24	San Diego Padres	Atlanta Braves	8.012121147173591	4.4352536	0.341013345157126	0.44907187313190766	8
2025-05-24	Baltimore Orioles	Boston Red Sox	9.602365160128796	4.0093307	0.42078787389896255	0.3911085674201614	3
2025-05-25	Toronto Blue Jays	Tampa Bay Rays	8.85485777707242	4.31717	0.4361943394293581	0.4070329317485458	13
2025-05-25	Chicago Cubs	Cincinnati Reds	8.449923814702476	4.2122755	0.34624057713649614	0.47190208524814914	19
2025-05-25	Los Angeles Dodgers	New York Mets	6.6052609440459475	4.198451	0.29172738793990954	0.5033989974891312	4
2025-05-25	Seattle Mariners	Houston Astros	7.908533842856217	4.3521414	0.32304134670398577	0.4788230428134567	8
2025-05-25	San Francisco Giants	Washington Nationals	8.676159738647181	4.419193	0.369673070346335	0.4471965441142685	5
2025-05-25	Baltimore Orioles	Boston Red Sox	8.792029896611735	4.214282	0.3561542719950472	0.42701220602146456	6
2025-05-25	Kansas City Royals	Minnesota Twins	8.184065956019145	4.662411	0.3898092359652315	0.44090964287868806	3
2025-05-25	Arizona Diamondbacks	St. Louis Cardinals	8.502877379518301	4.18104	0.3507829875101839	0.4620193788444168	7
2025-05-25	Texas Rangers	Chicago White Sox	6.878004404807359	4.372522	0.29685411754749164	0.5027796933089859	9
2025-05-25	Philadelphia Phillies	Athletics	9.199888086410757	4.5210075	0.37562281790874347	0.4511138567363388	9
2025-05-25	Miami Marlins	Los Angeles Angels	9.996666334223473	4.758392	0.44195035997531756	0.390781606141246	3
2025-05-25	San Diego Padres	Atlanta Braves	7.382591393254629	4.128647	0.30192495885990006	0.508343703452266	8
2025-05-25	Milwaukee Brewers	Pittsburgh Pirates	7.272170226493435	4.221394	0.290731796657065	0.50839727610699	11
2025-05-25	Cleveland Guardians	Detroit Tigers	8.0005833737178	4.35695	0.32201529446742877	0.45675422042957614	5
2025-05-25	New York Yankees	Colorado Rockies	10.010541063780352	4.6706815	0.42107917967937336	0.40105156988254853	9
2025-05-26	San Francisco Giants	Detroit Tigers	8.7101177077181	4.1994386	0.4294129819025789	0.41009233087650604	4
2025-05-26	Boston Red Sox	Milwaukee Brewers	9.380923014675945	4.324616	0.4199208766569887	0.42771013468853303	5
2025-05-26	Colorado Rockies	Chicago Cubs	11.821383553978254	5.268331	0.5061348055271392	0.38555637687794037	4
2025-05-26	St. Louis Cardinals	Baltimore Orioles	10.910313506273072	5.1834626	0.5283552621273284	0.378665477934993	7
2025-05-26	Toronto Blue Jays	Texas Rangers	7.304440686873868	4.173731	0.29287953976295333	0.5031250903045303	3
2025-05-26	Chicago White Sox	New York Mets	7.28391486108055	4.1700706	0.29172738793990954	0.5083172747527726	3
2025-05-26	Cincinnati Reds	Kansas City Royals	8.322693912695062	4.436388	0.37796726528308733	0.44718724578968355	11
2025-05-26	Los Angeles Dodgers	Cleveland Guardians	7.328016301522616	4.0642886	0.29104234281680924	0.5040018507873184	9
2025-05-26	Minnesota Twins	Tampa Bay Rays	9.633600043756877	4.4287634	0.49348382696192317	0.3998979160224564	9
2025-05-26	Pittsburgh Pirates	Arizona Diamondbacks	7.781653390430174	4.4795985	0.30528646412990434	0.48476029128185577	5
2025-05-26	Miami Marlins	San Diego Padres	7.485343987801411	4.440025	0.3049119562258516	0.49242307633510896	7
2025-05-26	New York Yankees	Los Angeles Angels	10.198711630851312	4.6005235	0.46652987941782526	0.3915965327655441	6
2025-05-27	Pittsburgh Pirates	Arizona Diamondbacks	8.177497895161233	4.1774974	0.3350449115385805	0.4561386176978714	15
2025-05-27	St. Louis Cardinals	Baltimore Orioles	9.49853544621581	4.5459976	0.39527203742168293	0.4213560709392197	11
2025-05-27	San Francisco Giants	Detroit Tigers	8.599255841924384	4.263449	0.38890996280811174	0.4362729439174301	4
